member_supplier_name~membership_number~catalogue_name~brand_name ~label_name ~appa_product_code~product_code~product_name~product_code_group~categorisation~category_ /_sub category~additional_keywords~product_tags~discontinued_stock~product_description~description_additional~product_features~product_materials~product_item_size~product_packaging_inner~product_image_file_name~alternate_views_image_file_names~group_image_file_name~colours_available_appa~colours_available_supplier~colour_image_file_names~colour_product_codes~product_sizes~size_images~size_product_code~decoration_options_available~decoration_areas~indent_only~branded~custom_field_1~custom_field_2~custom_field_3~price_decoration_description~price_by_size~price_by_colour~decoration_type~price_product_code~price_notes~MOQ~IOQ~qty_1~price_1~qty_2~price_2~qty_3~price_3~qty_4~price_4~qty_5~price_5~qty_6~price_6~qty_7~price_7~qty_8~price_8~additional_charges_name1~additional_charge_value1~additional_charges_notes1~additional_charges_name2~additional_charge_value2~additional_charges_notes2~carton_height~carton_width~carton_depth~carton_weight~carton_qty~carton_cubic~carton_notes~freight_description~product_URL
Must be exactly the same as what they want on the website.~Membership Number (Available through search on new site)~Catalogue Name, Accessible by End users (Company name not reccomended)~If product has a brand name (Product)~If product has a label name (Clothing)~no entry required (Automatic)~Make sure you don't have the same product code for different products as it will merge the information into one.  Suppliers own PC.~Name of the product. (eg. Nike watch)~If product is part of a set, input group product code ~Any category their product may fit into. (eg. Pen | writing | stationary | business etc.)~For more refined search options. (eg. Category is writing, sub category is pen.)~Additional Keywords for product to be picked up in search.   ~Themed product tags (eg. Christmas, Winter, Summer, Easter, Sports etc..)~Yes or No~Larger description of specific product. ~Only use if previous description exceeds 700characters.~Any additional product features (eg. Made in Australia, machine wash etc.)~What product is made out of (eg. Polyester, steel, plastic)~Physical dimensions of product (not for clothing)~How item will be individually packaged (eg. Metal tin, envelope)~"Image file of product - *Important*                             The image file name must be exactly the same as the image INCLUDING file extension (.jpg,.png) For example: bag123.jpg
Send the images seperately (you send it via email, winzip, disc, dropbox etc)"~Alternate image files for product.~Group image of all products if available.~"enter selections from the 'colours_available_appa' tab only
 (Click here to see colours)"~Any other colours not on list, Custom colours.~Image file If you have picture of custom colours~Custom colour code if available.~Clothing Only    Clothing Size.   (S | M | L etc..)~~If clothing item has specific code for size.~What type of decoration is available for product (pad print, screen print etc..)~Dimensions of available decorating surface (eg pad print 800mm)~Yes/No (yes meaning item is indent only)~If product is already branded (eg. Eski)~If any custom information is needed.~~~"Decoration Description relates to the price in column AU - If your price does NOT include decoration put ""undecorated"" in this column... if it DOES put what it includes (example: 1 colour 1 position print,  full colour,  1 position up to 5,000 stitches) "~If you charge additionally for decorating different sizes.~If you charge additionally for using different colours~"Decoration Type relates to the price in column AU - If your price does NOT include decoration put ""none"" in this column... if it DOES put the deocoration it includes (example: Pad Print, Screen Printed, Laser Engraved)"~~Price Notes or POA~Minimum order quantity~Indent order quantity (if product is indent)~minimum must be 1. Can only be a single number.~Price of product If you do not wish to put pricing in please still put a 0~If purchasing  additional will be come cheaper -> qty 8~~~~~~~~~~~~~~Additional charges for product (eg. Setups)~~~~~~Carton Heigh~Carton Width~Carton Depth~Carton Weight~Carton QTY~Carton Cubic weight~Carton Notes~If any freight notes apply, eg. Free freight within particular area~Link to product on website
The Premier Collection~S005259~THE PREMIER COLLECTION~~~~P57~Stealth Pen ~~Pen~Pen~~~No~As the name suggests, Stealth combines sleek curves with perfect proportions. The matt finished plastic body is offset by the high gloss logo engraved on the metal clip. Available in silver, black, blue, red or gun-metal.~~~~~Bulk Packed~p57_stealth_pensml~p57_stealth_pen |p57_stealth_pen__side |p57_stealth_pen_black_ |p57_stealth_pen_red |p57_wstealth_pen_silver| p57_stealth_pensml.jpg~~~Black | Blue | Red | Silver | Gun Metal~~~~~~ None~~No~~~~~Undecorated ~~~None ~~~~~250~$0.64~500~0.56~1000~0.54~2500~0.49~5000~0.44~10000~POA~~~~~~~~~~~0.46m~0.31m~0.19m~14~1000~~~~
The Premier Collection~S005259~THE PREMIER COLLECTION~~~~P57~Stealth Pen ~~Pen~Pen~~~No~As the name suggests, Stealth combines sleek curves with perfect proportions. The matt finished plastic body is offset by the high gloss logo engraved on the metal clip. Available in silver, black, blue, red or gun-metal.~~~~~Bulk Packed ~p57_stealth_pensml~p57_stealth_pen |p57_stealth_pen__side |p57_stealth_pen_black_ |p57_stealth_pen_red |p57_wstealth_pen_silver | ~~~Black | Blue | Red | Silver | Gun Metal~~~~~~Laser engrave~~No~~~~~Engraved 1 position~~~Laser Engraved~~~~~250~$0.94~500~0.87~1000~0.84~2500~0.79~5000~0.74~10000~POA~~~~~Setup Charge~75~~Repeat Setup Charge~35~~0.46m~0.31m~0.19m~14~1000~~~~
The Premier Collection~S005259~THE PREMIER COLLECTION~~~~ECO2530~Plantation Pen~~Eco Friendly~Pen~~~No~Crafted from eco-friendly bamboo with chrome trim, Plantation combines both pen and functional stylus. Because of the unique nature of bamboo, the product and engraving colour may vary from item to item. ~~~~~Bulk packed~eco2530_plantation_pen_01~eco2530_plantation_pen_03|eco2530_plantation_pen_02.jpg~~~Natural~~~~~~None~~No~~~~~Undecorated ~~~None ~~~~~250~0.76~500~0.69~1000~0.66~2500~0.6~5000~0.55~10000~POA~~~~~~~~~~~0.48m~0.31m~0.20m~11~1000~~~~
The Premier Collection~S005259~THE PREMIER COLLECTION~~~~ECO2530~Plantation Pen~~Eco Friendly~Pen~~~No~Crafted from eco-friendly bamboo with chrome trim, Plantation combines both pen and functional stylus. Because of the unique nature of bamboo, the product and engraving colour may vary from item to item. ~~~~~Bulk packed~eco2530_plantation_pen_01~eco2530_plantation_pen_03 |eco2530_plantation_pen_02.jpg~~~Natural~~~~~~Pad Print~~No~~~~~Printed 1 colour 1 position~~~Pad Print~~~~~250~1.13~500~1.04~1000~0.98~2500~0.91~5000~0.85~10000~POA~~~~~Setup Charge~75~~Repeat Setup Charge~35~~0.48m~0.31m~0.20m~11~1000~~~~
The Premier Collection~S005259~THE PREMIER COLLECTION~~~~ECO2530~Plantation Pen~~Eco Friendly~Pen~~~No~Crafted from eco-friendly bamboo with chrome trim, Plantation combines both pen and functional stylus. Because of the unique nature of bamboo, the product and engraving colour may vary from item to item. ~~~~~Bulk packed~eco2530_plantation_pen_01~eco2530_plantation_pen_03 |eco2530_plantation_pen_02.jpg~~~Natural~~~~~~Laser engrave~~No~~~~~Engraved 1 position~~~Laser Engraved~~~~~250~1.51~500~1.44~1000~1.41~2500~1.35~5000~1.3~10000~POA~~~~~Setup Charge~75~~Repeat Setup Charge~35~~0.48m~0.31m~0.20m~11~1000~~~~
The Premier Collection~S005259~THE PREMIER COLLECTION~~~~P50~GM Stylus Pen~~Pen~Pen~~~No~This stylus pen features a soft-feel rubber coating, chrome trim and colour coordinated stylus. Available in red, blue or black. ~~~~~Bulk packed~p50_gm_styluspen_group~p50_gm_styluspen_blue | p50_gm_styluspen_red | p50_gm_styluspen_black | p50_gm_styluspen_04~~~Red | Blue | Black~~~~~~None~~No~~~~~Undecorated ~~~None ~~~~~250~$0.73~500~0.69~1000~0.67~2500~0.65~5000~0.61~10000~POA~~~~~~~~~~~0.34m~0.28m~0.16m~10~500~~~~
The Premier Collection~S005259~THE PREMIER COLLECTION~~~~P50~GM Stylus Pen~~Pen~Pen~~~No~This stylus pen features a soft-feel rubber coating, chrome trim and colour coordinated stylus. Available in red, blue or black. ~~~~~Bulk packed~p50_gm_styluspen_group~p50_gm_styluspen_blue | p50_gm_styluspen_red | p50_gm_styluspen_black | p50_gm_styluspen_04~~~Red | Blue | Black~~~~~~Laser engrave~~No~~~~~Engraved 1 position~~~Laser Engraved~~~~~250~$1.03~500~0.99~1000~0.97~2500~0.95~5000~0.91~10000~POA~~~~~Setup Charge~75~~Repeat Setup Charge~35~~0.34m~0.28m~0.16m~10~500~~~~
The Premier Collection~S005259~THE PREMIER COLLECTION~~~~P47~MD Stylus Pen~~Pen~Pen~~~No~Crafted from brushed aluminium, this quality twist action pen incorporates a super-sensitive fibre stylus ensuring smooth, friction-free movement on a smart phone or tablet. Available in black, gun-metal, blue or burgundy.~~~~~Bulk packed~p47_md_stylus_pen_sml~p47_md_stylus_pen_01 | p47_md_stylus_pen_02 | p47_md_stylus_pen_03 | p47_md_stylus_pen_04 | p47_md_stylus_pen_07 | p47_md_stylus_pen_06~~~Black | Gun-metal | Blue | Burgundy~~~~~~None~~No~~~~~Undecorated ~~~None ~~~~~100~$2.18~250~1.79~500~1.69~1000~1.64~2500~1.59~5000~1.49~10000~POA~~~~~~~~~0.47m~0.31m~0.11m~11~500~~~~
The Premier Collection~S005259~THE PREMIER COLLECTION~~~~P47~MD Stylus Pen~~Pen~Pen~~~No~Crafted from brushed aluminium, this quality twist action pen incorporates a super-sensitive fibre stylus ensuring smooth, friction-free movement on a smart phone or tablet. Available in black, gun-metal, blue or burgundy.~~~~~Bulk packed~p47_md_stylus_pen_sml~p47_md_stylus_pen_01 | p47_md_stylus_pen_02 | p47_md_stylus_pen_03 | p47_md_stylus_pen_04 | p47_md_stylus_pen_07 | p47_md_stylus_pen_06~~~Black | Gun-metal | Blue | Burgundy~~~~~~Laser engrave~~No~~~~~Engraved 1 position~~~Laser Engraved~~~~~100~$2.89~250~2.49~500~2.39~1000~2.34~2500~2.29~5000~2.19~10000~POA~~~Setup Charge~75~~Repeat Setup Charge~35~~0.47m~0.31m~0.11m~11~500~~~~
The Premier Collection~S005259~THE PREMIER COLLECTION~~~~P46~CEO Stylus Pen~~Pen~Pen~~~No~Crafted from brushed aluminium, CEO combines a traditional pen with lid together with a quality stylus. The stylus is made from super-sensitive fibre ensuring smooth, friction-free movement on a smart phone or tablet. Available in black, blue or gun-metal. ~~~~~Bulk packed~p46_ceo_stylus_pen_sml~p46_ceo_stylus_pen_black | p46_ceo_stylus_pen_blue | p46_ceo_stylus_pen_silver | 46_ceo_stylus_pen_top | p46_ceo_stylus_pen_hand~~~Black | Gun-metal | Blue~~~~~~None~~No~~~~~Undecorated ~~~None ~~~~~100~$2.64~250~2.31~500~2.18~1000~2.11~2500~2.05~5000~1.98~10000~POA~~~~~~~~~0.47m~0.31m~0.13m~13~500~~~~
The Premier Collection~S005259~THE PREMIER COLLECTION~~~~P46~CEO Stylus Pen~~Pen~Pen~~~No~Crafted from brushed aluminium, CEO combines a traditional pen with lid together with a quality stylus. The stylus is made from super-sensitive fibre ensuring smooth, friction-free movement on a smart phone or tablet. Available in black, blue or gun-metal. ~~~~~Bulk packed~p46_ceo_stylus_pen_sml~p46_ceo_stylus_pen_black | p46_ceo_stylus_pen_blue | p46_ceo_stylus_pen_silver | 46_ceo_stylus_pen_top | p46_ceo_stylus_pen_hand~~~Black | Gun-metal | Blue~~~~~~Laser engrave~~No~~~~~Engraved 1 position~~~Laser Engraved~~~~~100~$3.35~250~3.02~500~2.88~1000~2.82~2500~2.75~5000~2.69~10000~POA~~~Setup Charge~75~~Repeat Setup Charge~35~~0.47m~0.31m~0.13m~13~500~~~~
The Premier Collection~S005259~THE PREMIER COLLECTION~~~~J17~Calypso A5 Notebook~~Notepads~~~~No~These budget priced A5 notebooks feature a wood grain design with spiral binding which allows the solid cover to be folded flat behind the book for ease of use. Available in blue, red or white.~~~~215mm x 155mm wide, 140 pages~Poly bag~j17_calypso_a5_notebook_group~j17_calypso_a5_notebook_white | j17_calypso_a5_notebook_blue | j17_calypso_a5_notebook_red | j17_calypso_a5_notebook_open~~~Blue | Red | White~~~~~~None~~No~~~~~Undecorated ~~~None ~~~~~100~$2.66~250~2.1~500~1.94~1000~1.88~2500~1.83~5000~1.77~10000~1.72~~~~~~~~~0.37m~0.3m~0.24m~13~50~~~~
The Premier Collection~S005259~THE PREMIER COLLECTION~~~~J17~Calypso A5 Notebook~~Notepads~~~~No~These budget priced A5 notebooks feature a wood grain design with spiral binding which allows the solid cover to be folded flat behind the book for ease of use. Available in blue, red or white.~~~~215mm x 155mm wide, 140 pages~Poly bag~j17_calypso_a5_notebook_group~j17_calypso_a5_notebook_white | j17_calypso_a5_notebook_blue | j17_calypso_a5_notebook_red | j17_calypso_a5_notebook_open~~~Blue | Red | White~~~~~~Pad Print~~No~~~~~Printed 1 colour 1 position~~~Pad Print~~~~~100~$3.42~250~2.48~500~2.28~1000~2.2~2500~2.14~5000~2.07~10000~2.02~~~Setup Charge~75~~Repeat Setup Charge~35~~0.37m~0.3m~0.24m~13~50~~~~
