'member_supplier_name~membership_number~catalogue_name~brand_name~label_name~appa_product_code~product_code~product_name~product_code_group~categorisation~category_ /_sub category~Memento Category~additional_keywords~product_tags~discontinued_stock~product_description~description_additional~product_features~product_materials~product_item_size~product_packaging_inner~product_image_file_name~alternate_views_image_file_names~group_image_file_name~colours_available_appa~colours_available_supplier~colour_image_file_names~colour_product_codes~product_sizes~size_images~size_product_code~decoration_options_available~decoration_areas~indent_only~branded~custom_field_1~custom_field_2~custom_field_3~price_decoration_description~decoration position ~decoration color~decoration_type~price_product_code~price_notes~MOQ~IOQ~qty_1~sell_1~qty_2~sell_2~qty_3~sell_3~qty_4~sell_4~qty_5~sell_5~qty_6~sell_6~qty_7~sell_7~qty_8~sell_8~additional_charges_name1~additional_charge_value1~Set-up Charge~additional_charges_notes1~additional_charges_name2~additional_charge_value2~additional_charges_notes2~carton_height~carton_width~carton_depth~carton_weight~carton_qty~carton_cubic~carton_notes~freight_description~product_URL'~~~~~~~~~~~~~~~~~~~
'101~2164~The Range 2017~~~~21M1365~Stay Safe Portable First Aid Kit~21M1365~~Health and Personal/First Aid Kits | Leisure/Summer Gift Ideas | ~Personal Care | First Aid Kits~Health |  Personal |  Leisure |  First Aid Kits |  Summer Gift Ideas |   |  Red~~0~24-piece kit includes zipped nylon case'~ scissors~ tweezers~ two latex gloves~ one cold pack~ one elastic bandage~ ten 3 inch bandages~ two elastic butterfly bandages~' one roll of tape and four alcohol swabs.~~~420d Poly~101mm(h) x 149mm(w) x 60mm(d)~Bulk~1365.jpg~1365_0004.jpg | 1365_0002.jpg | 1365_0005.jpg | ~~~~~~~~~Colour Print  |  Full Colour Print ~Screen: On top flap 35mm(h) x 75mm(w)~0~0~Last created : 26/Aug/16~~~Item + Small Full Colour Digital Transfer~1 position~Full Colour~Digital Transfer - Small~Digital Transfer - Full Colour~~10~~10~29.41~25~19.38~50~16.95~100~15.30~250~14.24~500~12.78~1000~11.50~2500~11.22~Setup~75~105~Repeat Setup Cost: $40~Pre Production Sample~~$75.00 + $50.00 per colour + $40.00 per colour (if job proceeds)~490~340~290~11~40~0.048314~~FREE Freight to SYD'~ MEL~ BNE~ GC~' CBR for orders where the product component is over $250.00 + GST~http://www.therange.com.au/appa/?1365'~~~~~~~
'102~2164~The Range 2017~~~~21M1365~Stay Safe Portable First Aid Kit~21M1365~~Health and Personal/First Aid Kits | Leisure/Summer Gift Ideas | ~Personal Care | First Aid Kits~Health |  Personal |  Leisure |  First Aid Kits |  Summer Gift Ideas |   |  Red~~0~24-piece kit includes zipped nylon case'~ scissors~ tweezers~ two latex gloves~ one cold pack~ one elastic bandage~ ten 3 inch bandages~ two elastic butterfly bandages~' one roll of tape and four alcohol swabs.~~~420d Poly~101mm(h) x 149mm(w) x 60mm(d)~Bulk~1365.jpg~1365_0004.jpg | 1365_0002.jpg | 1365_0005.jpg | ~~~~~~~~~Colour Print  |  Full Colour Print ~Screen: On top flap 35mm(h) x 75mm(w)~0~0~Last created : 26/Aug/16~~~Item + 1 Colour Screen Print (1 colour)~1 position~1 colour~Screen Print~Screen Print~~10~~10~25.43~25~17.13~50~15.22~100~13.13~250~12.15~500~10.84~1000~9.76~2500~9.69~Setup~75~105~Repeat Setup Cost: $40~Pre Production Sample~~$75.00 + $50.00 per colour + $40.00 per colour (if job proceeds)~490~340~290~11~40~0.048314~~FREE Freight to SYD'~ MEL~ BNE~ GC~' CBR for orders where the product component is over $250.00 + GST~http://www.therange.com.au/appa/?1365'~~~~~~~
'103~2164~The Range 2017~~~~21M1365~Stay Safe Portable First Aid Kit~21M1365~~Health and Personal/First Aid Kits | Leisure/Summer Gift Ideas | ~Personal Care | First Aid Kits~Health |  Personal |  Leisure |  First Aid Kits |  Summer Gift Ideas |   |  Red~~0~24-piece kit includes zipped nylon case'~ scissors~ tweezers~ two latex gloves~ one cold pack~ one elastic bandage~ ten 3 inch bandages~ two elastic butterfly bandages~' one roll of tape and four alcohol swabs.~~~420d Poly~101mm(h) x 149mm(w) x 60mm(d)~Bulk~1365.jpg~1365_0004.jpg | 1365_0002.jpg | 1365_0005.jpg | ~~~~~~~~~Colour Print  |  Full Colour Print ~Screen: On top flap 35mm(h) x 75mm(w)~0~0~Last created : 26/Aug/16~~~Item + 2 Colour Screen Print (2 colours)~1 position~2 colour~Screen Print~Screen Print~~10~~10~38.41~25~22.32~50~17.42~100~15.13~250~14.00~500~12.48~1000~11.22~2500~11.08~Setup~150~210~Repeat Setup Cost: $40~Pre Production Sample~~$75.00 + $50.00 per colour + $40.00 per colour (if job proceeds)~490~340~290~11~40~0.048314~~FREE Freight to SYD'~ MEL~ BNE~ GC~' CBR for orders where the product component is over $250.00 + GST~http://www.therange.com.au/appa/?1365'~~~~~~~
'104~2164~The Range 2017~~~~21M1368~Virtual Reality Headset~21M1368~~Promotions/Sneak Peek | Technology/Accessories | New/Technology | ~Technology | Technology Accessories~Black |  ABS Plastic |  Technology |  Accessories~~0~Now virtual reality can be experienced by anyone. This Virtual Reality headset allows you to experience 360 degree viewing and gaming.~Simply download any "Virtual Reality" App or "3D App" on your smart phone to begin your virtual reality experience. The padded headset allows you to experience virtual reality in comfort. The adjustable head strap makes it “one size fits all”. The Virtual Reality headset fits all 4-6.5 inch phones'~ this includes the iPhone 6 & 6 plus~ HTC One~' and Nexus 6. Please note that your case may need to be removed.~~ABS Plastic~177mm(w) x 109mm(h)~Black Tuck Gift Box~1368_B-1_1000px.jpg~1368_B_1000px.jpg | 1368_A-1_1000px.jpg | 1368_A-2_1000px.jpg | 1368_D_1000px.jpg | ~~Black~Black~~~~~~Colour Print  |  Full Colour Print ~Print: 38mm(w) x 38mm(h)~0~0~Last created : 26/Aug/16~~~Item + Med Direct Full Colour Digital Print~1 position~Full Colour~Direct Digital Print - Medium~Direct Digital Print~~10~~10~26.97~25~23.25~50~20.60~100~17.60~250~15.06~500~13.92~1000~11.90~2500~11.17~Setup~50~70~Repeat Setup Cost: $30~Pre Production Sample~~$50.00 one off~395~370~440~7.9~24~0.064306~~FREE Freight to SYD'~ MEL~ BNE~ GC~' CBR for orders where the product component is over $250.00 + GST~http://www.therange.com.au/appa/?1368'~~~~~~~~~~~~
'105~2164~The Range 2017~~~~21M1372~Combination Lock & Luggage Tag~21M1372~~Home and Travel/Luggage Tags | Home and Travel/Travel | ~Travel | Luggage Tags~Home |  Travel |  Luggage Tags |  Travel |  Luggage |  Tag |  Lock |  Kit |  Black |  & |  silver |  Tin |  box |  with |  EVA |  inside. |  Aluminium |  impliments |  Black with Silver~~0~Exclusive set with matt silver coloured luggage lock and aluminium luggage tag with black tie.~~~Tin box with EVA inside. Aluminium impliments~Tag : 80mm(w) x 42mm(h) x 2mm(w) Lock: 58mm(h) x 22mm(w) x 9mm(d)  Box: 115mm(h) x 93mm(w) x 40mm(d)~Sitting in a black foam insert and presented in a deluxe black hinged box in a white sleeve.  Packaging Size: 115mm(h) x 93mm(w) x 40mm(d)~1372.jpg~1372_0010.jpg | 1372_0015.jpg | 1372_0013.jpg | ~~~~~~~~~Colour Print  |  Full Colour Print  |  Laser Engrave  |  Print with Dome ~Laser/Pad - On Front of Tag: 40mm(w) x 15mm(h) or On Back of Tag: 50mm(w) x 15mm(h) or On Lock: 10mm(w) x 10mm(w).  Pad - On Box: 90mm(w) x 60mm(h)~0~0~Last created : 26/Aug/16~~~Item + 1 colour pad print (1 colour)~1 position~1 colour~Pad Print~Pad Print~~10~~10~30.10~25~18.86~50~14.74~100~12.25~250~10.29~500~9.15~1000~8.21~2500~7.93~Setup~85~120~Repeat Setup Cost: $50~Pre Production Sample~~$85.00 +$45.00 per colour + $50.00 per colour (if job proceeds)~390~260~400~11~80~0.04056~~FREE Freight to SYD'~ MEL~ BNE~ GC~' CBR for orders where the product component is over $250.00 + GST~http://www.therange.com.au/appa/?1372'~~~~~~~~~~~~~~~
'106~2164~The Range 2017~~~~21M1372~Combination Lock & Luggage Tag~21M1372~~Home and Travel/Luggage Tags | Home and Travel/Travel | ~Travel | Luggage Tags~Home |  Travel |  Luggage Tags |  Travel |  Luggage |  Tag |  Lock |  Kit |  Black |  & |  silver |  Tin |  box |  with |  EVA |  inside. |  Aluminium |  impliments |  Black with Silver~~0~Exclusive set with matt silver coloured luggage lock and aluminium luggage tag with black tie.~~~Tin box with EVA inside. Aluminium impliments~Tag : 80mm(w) x 42mm(h) x 2mm(w) Lock: 58mm(h) x 22mm(w) x 9mm(d)  Box: 115mm(h) x 93mm(w) x 40mm(d)~Sitting in a black foam insert and presented in a deluxe black hinged box in a white sleeve.  Packaging Size: 115mm(h) x 93mm(w) x 40mm(d)~1372.jpg~1372_0010.jpg | 1372_0015.jpg | 1372_0013.jpg | ~~~~~~~~~Colour Print  |  Full Colour Print  |  Laser Engrave  |  Print with Dome ~Laser/Pad - On Front of Tag: 40mm(w) x 15mm(h) or On Back of Tag: 50mm(w) x 15mm(h) or On Lock: 10mm(w) x 10mm(w).  Pad - On Box: 90mm(w) x 60mm(h)~0~0~Last created : 26/Aug/16~~~Item + 2 colour pad print (2 colours)~1 position~2 colour~Pad Print~Pad Print~~10~~10~49.56~25~27.07~50~18.15~100~14.25~250~11.10~500~9.82~1000~8.83~2500~8.49~Setup~140~200~Repeat Setup Cost: $35~Pre Production Sample~~$85.00 +$45.00 per colour + $50.00 per colour (if job proceeds)~390~260~400~11~80~0.04056~~FREE Freight to SYD'~ MEL~ BNE~ GC~' CBR for orders where the product component is over $250.00 + GST~http://www.therange.com.au/appa/?1372'~~~~~~~~~~~~~~~
'107~2164~The Range 2017~~~~21M1372~Combination Lock & Luggage Tag~21M1372~~Home and Travel/Luggage Tags | Home and Travel/Travel | ~Travel | Luggage Tags~Home |  Travel |  Luggage Tags |  Travel |  Luggage |  Tag |  Lock |  Kit |  Black |  & |  silver |  Tin |  box |  with |  EVA |  inside. |  Aluminium |  impliments |  Black with Silver~~0~Exclusive set with matt silver coloured luggage lock and aluminium luggage tag with black tie.~~~Tin box with EVA inside. Aluminium impliments~Tag : 80mm(w) x 42mm(h) x 2mm(w) Lock: 58mm(h) x 22mm(w) x 9mm(d)  Box: 115mm(h) x 93mm(w) x 40mm(d)~Sitting in a black foam insert and presented in a deluxe black hinged box in a white sleeve.  Packaging Size: 115mm(h) x 93mm(w) x 40mm(d)~1372.jpg~1372_0010.jpg | 1372_0015.jpg | 1372_0013.jpg | ~~~~~~~~~Colour Print  |  Full Colour Print  |  Laser Engrave  |  Print with Dome ~Laser/Pad - On Front of Tag: 40mm(w) x 15mm(h) or On Back of Tag: 50mm(w) x 15mm(h) or On Lock: 10mm(w) x 10mm(w).  Pad - On Box: 90mm(w) x 60mm(h)~0~0~Last created : 26/Aug/16~~~Item + Laser Engrave~1 position~Tone on tone~Laser Engrave~Laser Engrave~Luggage tag only~10~~10~15.31~25~13.58~50~12.72~100~11.75~250~10.61~500~9.45~1000~8.49~2500~8.14~Setup~75~105~Repeat Setup Cost: $25~Pre Production Sample~~$25~390~260~400~11~80~0.04056~~FREE Freight to SYD'~ MEL~ BNE~ GC~' CBR for orders where the product component is over $250.00 + GST~http://www.therange.com.au/appa/?1372'~~~~~~~~~~~~~~~
'108~2164~The Range 2017~~~~21M1375~Body Tape Measure~21M1375~~Health and Personal/Fitness | Health and Personal/Sports and Gym | Hardware/Tapes | ~Outdoor | Fitness~Hardware |  Health |  Personal |  Tapes |  Fitness |  Sports and Gym |  Calculator |  White |  Plastic |  PVC |  case~~0~Great gym accessory with built in BMI calculator in a white PVC case. 1.5M tape length~~~Plastic  PVC case~110mm(h) x 70mm(w) x 20mm(d)~In a polybag and presented in a plain white tuck box.  Packaging Size: 112mm(h) x 70mm(w) x 22mm(d)~1375.jpg~1375_0006.jpg | 1375_0005.jpg | ~~~~~~~~~Colour Print  |  Full Colour Print  |  Print with Dome ~Pad - Front: 30mm(w) x 20mm(h)~0~0~Last created : 26/Aug/16~~~Item + 1 colour pad print (1 colour)~1 position~1 colour~Pad Print~Pad Print~~10~~10~26.71~25~15.47~50~11.35~100~8.68~250~7.05~500~6.76~1000~6.04~2500~5.54~Setup~85~120~Repeat Setup Cost: $50~Pre Production Sample~~$85.00 +$45.00 per colour + $50.00 per colour (if job proceeds)~490~340~440~19~200~0.073304~~FREE Freight to SYD'~ MEL~ BNE~ GC~' CBR for orders where the product component is over $250.00 + GST~http://www.therange.com.au/appa/?1375'~~~~~~~~~~~~~~~
'109~2164~The Range 2017~~~~21M1375~Body Tape Measure~21M1375~~Health and Personal/Fitness | Health and Personal/Sports and Gym | Hardware/Tapes | ~Outdoor | Fitness~Hardware |  Health |  Personal |  Tapes |  Fitness |  Sports and Gym |  Calculator |  White |  Plastic |  PVC |  case~~0~Great gym accessory with built in BMI calculator in a white PVC case. 1.5M tape length~~~Plastic  PVC case~110mm(h) x 70mm(w) x 20mm(d)~In a polybag and presented in a plain white tuck box.  Packaging Size: 112mm(h) x 70mm(w) x 22mm(d)~1375.jpg~1375_0006.jpg | 1375_0005.jpg | ~~~~~~~~~Colour Print  |  Full Colour Print  |  Print with Dome ~Pad - Front: 30mm(w) x 20mm(h)~0~0~Last created : 26/Aug/16~~~Item + 2 colour pad print (2 colours)~1 position~2 colour~Pad Print~Pad Print~~10~~10~46.17~25~23.68~50~15.45~100~10.68~250~7.85~500~7.48~1000~6.71~2500~6.10~Setup~140~200~Repeat Setup Cost: $35~Pre Production Sample~~$85.00 +$45.00 per colour + $50.00 per colour (if job proceeds)~490~340~440~19~200~0.073304~~FREE Freight to SYD'~ MEL~ BNE~ GC~' CBR for orders where the product component is over $250.00 + GST~http://www.therange.com.au/appa/?1375'~~~~~~~~~~~~~~~
'110~2164~The Range 2017~~~~21M1376~Travel Comfort Set~21M1376~~Home and Travel/Travel | ~Travel | Travel Accessories~Home |  Travel |  Travel |  Travel |  Ket |  pillow |  Orange |  ear |  plugs |  grey |  neck |  pillow |  black |  eye |  cover |  transparent |  puch |  with |  black |  trim |  Plastic |  Transparent Pouch with Black Trim~~0~The perfect travel mate in clear plastic zip pouch with contrast stitching and a large black PU patch~Comfort travel set includes neck pillow'~ eye mask~' and ear plugs.~~Plastic~165mm(w) x 115mm(h) x 15mm(d)~Polybag~1376.jpg~1376_0010.jpg | 1376_0013.jpg | ~~~~~~~~~Colour Print  |  Full Colour Print ~Pad - On Pouch: 90mm(w) x 40mm(h) or On PU Section: 50mm(w) x 20mm(h)~0~0~Last created : 26/Aug/16~~~Item + 1 colour pad print (1 colour)~1 position~1 colour~Pad Print~Pad Print~~10~~10~27.54~25~16.30~50~12.18~100~9.45~250~7.77~500~7.47~1000~6.68~2500~6.14~Setup~85~120~Repeat Setup Cost: $50~Pre Production Sample~~$85.00 +$45.00 per colour + $50.00 per colour (if job proceeds)~380~540~380~13~120~0.077976~~FREE Freight to SYD'~ MEL~ BNE~ GC~' CBR for orders where the product component is over $250.00 + GST~http://www.therange.com.au/appa/?1376'~~~~~~~~~~~~~
'111~2164~The Range 2017~~~~21M1376~Travel Comfort Set~21M1376~~Home and Travel/Travel | ~Travel | Travel Accessories~Home |  Travel |  Travel |  Travel |  Ket |  pillow |  Orange |  ear |  plugs |  grey |  neck |  pillow |  black |  eye |  cover |  transparent |  puch |  with |  black |  trim |  Plastic |  Transparent Pouch with Black Trim~~0~The perfect travel mate in clear plastic zip pouch with contrast stitching and a large black PU patch~Comfort travel set includes neck pillow'~ eye mask~' and ear plugs.~~Plastic~165mm(w) x 115mm(h) x 15mm(d)~Polybag~1376.jpg~1376_0010.jpg | 1376_0013.jpg | ~~~~~~~~~Colour Print  |  Full Colour Print ~Pad - On Pouch: 90mm(w) x 40mm(h) or On PU Section: 50mm(w) x 20mm(h)~0~0~Last created : 26/Aug/16~~~Item + 2 colour pad print (2 colours)~1 position~2 colour~Pad Print~Pad Print~~10~~10~47.00~25~24.51~50~16.28~100~11.45~250~8.58~500~7.67~1000~7.36~2500~6.69~Setup~140~200~Repeat Setup Cost: $35~Pre Production Sample~~$85.00 +$45.00 per colour + $50.00 per colour (if job proceeds)~380~540~380~13~120~0.077976~~FREE Freight to SYD'~ MEL~ BNE~ GC~' CBR for orders where the product component is over $250.00 + GST~http://www.therange.com.au/appa/?1376'~~~~~~~~~~~~~
'112~2164~The Range 2017~~~~21M1377~Manicure Set~21M1377~~Home and Travel/Travel | Health and Personal/Personal Items | Health and Personal/Manicure Sets | ~Personal Care | Grooming~Health |  Personal |  Home |  Travel |  Manicure Sets |  Personal Items |  Travel |  Manicure |  set |  Black |  pouch |  silver |  impliments |  PU |  pouch |  metal |  impliments |  Black Pouch~~0~Handy 4pcs manicure set in a stylish black leather-look zippered case with contrast stitching.~Contains nail clippers'~ cuticle pusher~' nail file and tweezers~~PU pouch  metal impliments~96mm(h) x 63mm(w) x 17mm(d)~In a polybag and presented in a plain white tuck box.  Packaging Size: 100mm(h) x 64mm(w) x 25mm(d)~1377.jpg~1377_0008.jpg | 1377_0009.jpg | 1377_0011.jpg | ~~~~~~~~~Colour Print  |  Deboss  |  Foil Stamp  |  Full Colour Print  |  Laser Engrave ~Pad: 40mm(h) x 30mm(w)~0~0~Last created : 26/Aug/16~~~Item + Deboss~1 position~Tone on tone~Deboss~Blind Emboss~On pouch~10~~10~18.79~25~15.24~50~13.34~100~11.85~250~10.47~500~8.85~1000~7.71~2500~7.17~Setup~185~260~Repeat Setup Cost: $30~Pre Production Sample~~$185~470~260~320~15~192~0.039104~~FREE Freight to SYD'~ MEL~ BNE~ GC~' CBR for orders where the product component is over $250.00 + GST~http://www.therange.com.au/appa/?1377'~~~~~~~~~~~~~
'113~2164~The Range 2017~~~~21M1377~Manicure Set~21M1377~~Home and Travel/Travel | Health and Personal/Personal Items | Health and Personal/Manicure Sets | ~Personal Care | Grooming~Health |  Personal |  Home |  Travel |  Manicure Sets |  Personal Items |  Travel |  Manicure |  set |  Black |  pouch |  silver |  impliments |  PU |  pouch |  metal |  impliments |  Black Pouch~~0~Handy 4pcs manicure set in a stylish black leather-look zippered case with contrast stitching.~Contains nail clippers'~ cuticle pusher~' nail file and tweezers~~PU pouch  metal impliments~96mm(h) x 63mm(w) x 17mm(d)~In a polybag and presented in a plain white tuck box.  Packaging Size: 100mm(h) x 64mm(w) x 25mm(d)~1377.jpg~1377_0008.jpg | 1377_0009.jpg | 1377_0011.jpg | ~~~~~~~~~Colour Print  |  Deboss  |  Foil Stamp  |  Full Colour Print  |  Laser Engrave ~Pad: 40mm(h) x 30mm(w)~0~0~Last created : 26/Aug/16~~~Item + 1 Colour Foil Stamp (1 colour)~1 position~1 colour~Foil Stamp~Foil Stamping~On pouch~10~~10~18.79~25~15.24~50~13.34~100~11.85~250~10.47~500~8.85~1000~7.71~2500~7.17~Setup~185~260~Repeat Setup Cost: $30~Pre Production Sample~~$185~470~260~320~15~192~0.039104~~FREE Freight to SYD'~ MEL~ BNE~ GC~' CBR for orders where the product component is over $250.00 + GST~http://www.therange.com.au/appa/?1377'~~~~~~~~~~~~~
'114~2164~The Range 2017~~~~21M1377~Manicure Set~21M1377~~Home and Travel/Travel | Health and Personal/Personal Items | Health and Personal/Manicure Sets | ~Personal Care | Grooming~Health |  Personal |  Home |  Travel |  Manicure Sets |  Personal Items |  Travel |  Manicure |  set |  Black |  pouch |  silver |  impliments |  PU |  pouch |  metal |  impliments |  Black Pouch~~0~Handy 4pcs manicure set in a stylish black leather-look zippered case with contrast stitching.~Contains nail clippers'~ cuticle pusher~' nail file and tweezers~~PU pouch  metal impliments~96mm(h) x 63mm(w) x 17mm(d)~In a polybag and presented in a plain white tuck box.  Packaging Size: 100mm(h) x 64mm(w) x 25mm(d)~1377.jpg~1377_0008.jpg | 1377_0009.jpg | 1377_0011.jpg | ~~~~~~~~~Colour Print  |  Deboss  |  Foil Stamp  |  Full Colour Print  |  Laser Engrave ~Pad: 40mm(h) x 30mm(w)~0~0~Last created : 26/Aug/16~~~Item + 2 Colour Foil Stamp (2 colours)~1 position~2 colour~Foil Stamp~Foil Stamping~On pouch~10~~10~19.83~25~16.28~50~14.38~100~12.85~250~11.44~500~9.75~1000~8.54~2500~8.00~Setup~215~305~Repeat Setup Cost: $30~Pre Production Sample~~$30~470~260~320~15~192~0.039104~~FREE Freight to SYD'~ MEL~ BNE~ GC~' CBR for orders where the product component is over $250.00 + GST~http://www.therange.com.au/appa/?1377'~~~~~~~~~~~~~
'115~2164~The Range 2017~~~~21M1377~Manicure Set~21M1377~~Home and Travel/Travel | Health and Personal/Personal Items | Health and Personal/Manicure Sets | ~Personal Care | Grooming~Health |  Personal |  Home |  Travel |  Manicure Sets |  Personal Items |  Travel |  Manicure |  set |  Black |  pouch |  silver |  impliments |  PU |  pouch |  metal |  impliments |  Black Pouch~~0~Handy 4pcs manicure set in a stylish black leather-look zippered case with contrast stitching.~Contains nail clippers'~ cuticle pusher~' nail file and tweezers~~PU pouch  metal impliments~96mm(h) x 63mm(w) x 17mm(d)~In a polybag and presented in a plain white tuck box.  Packaging Size: 100mm(h) x 64mm(w) x 25mm(d)~1377.jpg~1377_0008.jpg | 1377_0009.jpg | 1377_0011.jpg | ~~~~~~~~~Colour Print  |  Deboss  |  Foil Stamp  |  Full Colour Print  |  Laser Engrave ~Pad: 40mm(h) x 30mm(w)~0~0~Last created : 26/Aug/16~~~Item + 1 colour pad print (1 colour)~1 position~1 colour~Pad Print~Pad Print~~10~~10~26.14~25~14.90~50~10.78~100~8.43~250~6.76~500~6.48~1000~5.76~2500~5.15~Setup~85~120~Repeat Setup Cost: $50~Pre Production Sample~~$85.00 +$45.00 per colour + $50.00 per colour (if job proceeds)~470~260~320~15~192~0.039104~~FREE Freight to SYD'~ MEL~ BNE~ GC~' CBR for orders where the product component is over $250.00 + GST~http://www.therange.com.au/appa/?1377'~~~~~~~~~~~~~
