member_supplier_name~membership_number~catalogue_name~brand_name~label_name~appa_product_code~product_code~product_name~product_code_group~categorisation~category_ /_sub category~Memento Category~additional_keywords~product_tags~discontinued_stock~product_description~description_additional~product_features~product_materials~product_item_size~product_packaging_inner~product_image_file_name~alternate_views_image_file_names~group_image_file_name~colours_available_appa~colours_available_supplier~colour_image_file_names~colour_product_codes~product_sizes~size_images~size_product_code~decoration_options_available~decoration_areas~indent_only~branded~custom_field_1~custom_field_2~custom_field_3~price_decoration_description~decoration position ~decoration color~decoration_type~price_product_code~price_notes~MOQ~IOQ~qty_1~sell_1~qty_2~sell_2~qty_3~sell_3~qty_4~sell_4~qty_5~sell_5~qty_6~sell_6~qty_7~sell_7~qty_8~sell_8~additional_charges_name1~additional_charge_value1~Set-up Charge~additional_charges_notes1~additional_charges_name2~additional_charge_value2~additional_charges_notes2~carton_height~carton_width~carton_depth~carton_weight~carton_qty~carton_cubic~carton_notes~freight_description~product_URL
Open 45cm wide x 35cm high x 21cm deep,
Weight 86 grams
'~Bulk Packed~b5200emergency~b5200emergency | b5200emergency_travel_bags91 | b5200emergency_travel_bags4 | b5200emergency_travel_bags1 | b5200emergency_travel_bags6 | b5200emergency_travel_bags5 | b5200emergency_travel_bags912 | b5200emergency_travel_bagss9123 | b5200emergency_travel_bags2 | b5200emergency_travel_bags8 | colours~~~Black | White | Royal Blue | Navy Blue |Light Blue |Purple |Lime Green |Green | Red | Orange |Yellow~~~~~~Screen print~9cm x 14cm wide~Yes~~~~~Printed 1 colour 1 position~1 Position~1 Colour~Screen Print~~~~100~100~13.50~250~12.40~500~11.14~1000~9.90~2500~9.79~5000~#VALUE!~10 000~#VALUE!~~0.00~Setup Charge~75/col~110~Repeat Setup Charge~45/col~~~~~~~~~~http://www.premiercollection.com.au/product-listing.aspx?search=&searchText=B5200~
The Premier Collection~S005259~The Premier Collection ~122~~J2300~83MJ2300~Meridian Travel Wallet~~Travel~Travel~Bags | Wallets & Coins Pouch~~no~~This soft grain finish zippered travel wallet makes the ideal travel companion. Features include a passport pocket, multiple card pockets, ticket flap, security compartment with zip and pen loop. Your logo can be printed onto the wallet or engraved on the brushed chrome accent plate. Pen additional.~~~~~Bulk packed~j2300_meridian_travel_wallet.jpg~j2300_meridian_open.jpg|j2300_meridian_wall_eng.jpg~~~Black~~~~~~Pad Print~~no~~~~~Pad Print~1 Position~1 Colour~Pad Print~~~~~50~15.90~100~12.30~250~11.40~500~10.21~1000~8.93~2500~8.64~5000~8.38~~0.00~Setup Charge~75~110~Repeat Setup Charge~35~~0.61~0.27~0.3~13~50~~~~~
The Premier Collection~S005259~The Premier Collection ~123~~J2300~83MJ2300~Meridian Travel Wallet~~Travel~Travel~Bags | Wallets & Coins Pouch~~no~~This soft grain finish zippered travel wallet makes the ideal travel companion. Features include a passport pocket, multiple card pockets, ticket flap, security compartment with zip and pen loop. Your logo can be printed onto the wallet or engraved on the brushed chrome accent plate. Pen additional.~~~~~Bulk packed~j2300_meridian_travel_wallet.jpg~j2300_meridian_open.jpg|j2300_meridian_wall_eng.jpg~~~Black~~~~~~Laser Engrave~~no~~~~~Laser Engrave~1 Position~Tone on tone~Laser Engrave~~~~~50~15.29~100~13.42~250~12.60~500~11.32~1000~9.97~2500~9.71~5000~9.44~~0.00~Setup Charge~75~110~Repeat Setup Charge~35~~0.61~0.27~0.3~13~50~~~~~
The Premier Collection~S005259~The Premier Collection ~125~~G9620~83MG9620~San Remo Leather Travel Wallet~~Travel~Travel~Bags | Wallets & Coins Pouch~~no~~Combines quality leather construction with practical design. Features include passport pocket, credit card pockets, ticket flap, security zip pocket and pen loop.~~~~13cm x 24.5cm high~Black Gift Box~g9620_san_remo_wallet_1.jpg~g9620_san_remo_wallet_open.jpg~~~Black~~~~~~Pad Print~~no~~~~~Pad Print~1 Position~1 Colour~Pad Print~~~~~50~17.28~100~14.27~250~13.24~500~11.87~1000~10.38~2500~10.04~5000~9.72~~0.00~Setup Charge~75~110~Repeat Setup Charge~35~~0.54~0.32~0.31~15~40~~~~~
The Premier Collection~S005259~The Premier Collection ~550~~B56~83MB56~Barcelona BYO~~Bags~Bags / BYO~Bags | Wine Carriers~~no~~This quality BYO bag printed with your logo, makes the perfect corporate gift. Enhanced by the contrast stitching this leather-look wine bag folds flat for easy storage. Available in black or brown.~~~~Capacity: 1 bottle~White Box~b56_barcelona_byo_black_1.jpg~b56_barcelona_byo_brown.jpg~~~Black|Brown~~~~~~Pad Print~~no~~~~~Pad Print~1 Position~1 Colour~Pad Print~~~~~50~15.69~100~13.15~250~12.21~500~10.97~1000~9.61~2500~9.33~5000~9.04~~0.00~Setup Charge~75~110~Repeat Setup Charge~35~~0.46~0.29~0.42~11~30~~~~~
The Premier Collection~S005259~The Premier Collection ~552~~B4501~83MB4501~Vineyard Byo Bag - Single ~~Bags~Bags / BYO~Bags | Wine Carriers~~no~~This stylish leather BYO bag holds one wine bottle and features a thermal insulated inner lining. Supplied in an elegant gift box.~~~~Capacity: 1 bottle~Gift box~b4501_vineyard_single_1.jpg~~~~~~~~~~Pad Print~~no~~~~~Pad Print~1 Position~1 Colour~Pad Print~~~~~50~23.32~100~21.98~250~19.84~500~18.14~1000~17.79~2500~17.43~5000~17.21~~0.00~Setup Charge~75~110~Repeat Setup Charge~35~~0.45~0.34~0.52~11~10~~~~~
The Premier Collection~S005259~THE PREMIER COLLECTION~729~~B5827~83MB5827~BYO Deluxe~~Bag~BYO~Bags | Wine Carriers~~No~~Looking for a BYO bag with modern styling? Then look no further. BYO Deluxe is made with a striking soft-feel outer and lined with impact absorbing EVA. Folding flat for easy storage, this impressive gift will take pride of place. ~~~~37cm high~Poly bag~b5827_byo__stubbydeluxe~b5827_byo__stubbydeluxe_flat~~~Grey~~~~~~Pad Print~~No~~~~~Printed 1 colour 1 position~1 Position~1 Colour~Pad Print~~~~~50~10.99~100~9.27~250~8.53~500~7.64~1000~7.21~2500~6.49~5000~6.29~10000~#VALUE!~Setup Charge~75~110~Repeat Setup Charge~35~~~~~~~~~~~
The Premier Collection~S005259~The Premier Collection ~486~~R72~83MR72~Ranger Stainless Steel Bottle~~Drink Bottles~Drink Bottles / Bottles - Metal~Drink & Water Bottles | Metal Drink Bottles~~no~~Extremely strong yet lightweight, these stainless steel drink bottles are easy to hold. Designed with an extra wide mouth to allow for easy insertion of ice cubes. Available in Blue, Red, Gun Metal and brushed Stainless Steel.~~~~Capacity: 750ml~White box~r72_ranger_bottle_silver.jpg~r72_ranger_bottle_gun_1.jpg|r72_ranger_bottle_blue.jpg|r72_ranger_bottle_red.jpg|r72_ranger_bottle_pouch.jpg~~~Blue|Brushed Stainless Steel|Red|Gun Metal~~~~~~Pad Print~~no~~~~~Pad Print~1 Position~1 Colour~Pad Print~~~~~100~8.43~250~7.39~500~7.11~1000~6.19~2500~5.56~5000~5.40~~0.00~~0.00~Setup Charge~75~110~Repeat Setup Charge~35~~0.39~0.39~0.3~8~25~~~~~
The Premier Collection~S005259~The Premier Collection ~487~~R72~83MR72~Ranger Stainless Steel Bottle~~Drink Bottles~Drink Bottles / Bottles - Metal~Drink & Water Bottles | Metal Drink Bottles~~no~~Extremely strong yet lightweight, these stainless steel drink bottles are easy to hold. Designed with an extra wide mouth to allow for easy insertion of ice cubes. Available in Blue, Red, Gun Metal and brushed Stainless Steel.~~~~Capacity: 750ml~White box~r72_ranger_bottle_silver.jpg~r72_ranger_bottle_gun_1.jpg|r72_ranger_bottle_blue.jpg|r72_ranger_bottle_red.jpg|r72_ranger_bottle_pouch.jpg~~~Blue|Brushed Stainless Steel|Red|Gun Metal~~~~~~Screen Print~~no~~~~~Screen Print~1 Position~1 Colour~Screen Print~~Screen print available in black, silver or white~~~100~8.95~250~8.19~500~7.92~1000~6.94~2500~6.25~5000~6.10~~0.00~~0.00~Setup Charge~90~110~Repeat Setup Charge~50~~0.39~0.39~0.3~8~25~~~~~
The Premier Collection~S005259~The Premier Collection ~492~~R76~83MR76~Escape 600ml S/S Water Bottle~~Drink Bottles~Drink Bottles / Bottles - Metal~Drink & Water Bottles | Metal Drink Bottles~~no~~Made from BPA free stainless steel, this 600ml drink bottle is fitted with a hiking lid with finger grip and carabiner clip for easy attachment. Available in silver, black, blue, red, green and white. For use with cold liquids only. Available with optional insulating neoprene pouch.~~~~Capacity: 600ml~Individual white box~r76_escape_ss_600ml_blue.jpg~r76_escape_ss_600ml_black.jpg|r76_escape_ss_600ml_silver.jpg|r76_escape_ss_600ml_green.jpg|r76_escape_ss_600ml_red.jpg|r76_escape_ss_600ml_white_1.jpg~~~Black|Blue|Silver|Red|Green|White~~~~~~Pad Print~~no~~~~~Pad Print~1 Position~1 Colour~Pad Print~~~~~100~6.28~250~5.63~500~5.23~1000~4.55~2500~4.10~5000~3.97~~0.00~~0.00~Setup Charge~75~110~Repeat Setup Charge~35~~0.68~0.51~0.23~10~48~~~~~
The Premier Collection~S005259~The Premier Collection ~493~~R76~83MR76~Escape 600ml S/S Water Bottle~~Drink Bottles~Drink Bottles / Bottles - Metal~Drink & Water Bottles | Metal Drink Bottles~~no~~Made from BPA free stainless steel, this 600ml drink bottle is fitted with a hiking lid with finger grip and carabiner clip for easy attachment. Available in silver, black, blue, red, green and white. For use with cold liquids only. Available with optional insulating neoprene pouch.~~~~Capacity: 600ml~Individual white box~r76_escape_ss_600ml_blue.jpg~r76_escape_ss_600ml_black.jpg|r76_escape_ss_600ml_silver.jpg|r76_escape_ss_600ml_green.jpg|r76_escape_ss_600ml_red.jpg|r76_escape_ss_600ml_white_1.jpg~~~Black|Blue|Silver|Red|Green|White~~~~~~Screen Print~~no~~~~~Screen Print~1 Position~1 Colour~Screen Print~~Screen print available in black, silver or white~~~100~7.14~250~6.47~500~6.03~1000~5.29~2500~4.79~5000~4.67~~0.00~~0.00~Setup Charge~90~110~Repeat Setup Charge~50~~0.68~0.51~0.23~10~48~~~~~
The Premier Collection~S005259~The Premier Collection ~495~~R61~83MR61~Adventurer Aluminium Water Bottle~~Drink Bottles~Drink Bottles / Bottles - Metal~Drink & Water Bottles | Metal Drink Bottles~~no~~Solid yet lightweight aluminium sports bottle. Supplied with hiking lid and carabiner clip - attaches easily to your belt or backpack. For use with cold liquid only. Available with insulated pouch. Supplied pad printed or screen printed (optional).~~~~Capacity: 600ml~Individual Box~r61_adventurer_bottle_blue.jpg~r61_adventurer_bottle_silver.jpg|r61_adventurer_bottle_red_1.jpg|r61_adventurer_bottle_demo.jpg~~~Blue|Silver|Red~~~~~~Pad Print~~no~~~~~Pad Print~1 Position~1 Colour~Pad Print~~~~~100~6.28~250~5.63~500~5.23~1000~4.56~2500~4.10~5000~3.99~~0.00~~0.00~Setup Charge~75~110~Repeat Setup Charge~35~~0.64~0.48~0.24~10~48~~~~~
The Premier Collection~S005259~The Premier Collection ~496~~R61~83MR61~Adventurer Aluminium Water Bottle~~Drink Bottles~Drink Bottles / Bottles - Metal~Drink & Water Bottles | Metal Drink Bottles~~no~~Solid yet lightweight aluminium sports bottle. Supplied with hiking lid and carabiner clip - attaches easily to your belt or backpack. For use with cold liquid only. Available with insulated pouch. Supplied pad printed or screen printed (optional).~~~~Capacity: 600ml~Individual Box~r61_adventurer_bottle_blue.jpg~r61_adventurer_bottle_silver.jpg|r61_adventurer_bottle_red_1.jpg|r61_adventurer_bottle_demo.jpg~~~Blue|Silver|Red~~~~~~Screen Print~~no~~~~~Screen Print~1 Position~1 Colour~Screen Print~~Screen print available in black, silver or white~~~100~7.14~250~6.47~500~6.03~1000~5.31~2500~4.79~5000~4.68~~0.00~~0.00~Setup Charge~90~110~Repeat Setup Charge~50~~0.64~0.48~0.24~10~48~~~~~
The Premier Collection~S005259~The Premier Collection ~499~~R77~83MR77~Sprint S/S Water Bottle~~Drink Bottles~Drink Bottles / Bottles - Metal~Drink & Water Bottles | Metal Drink Bottles~~no~~Made from tough stainless steel, this BPA free 750ml drink bottle is fitted with a self-sealing drink spout and separate hiking lid with carabiner clip for easy attachment. Available in silver, black, blue, red, green and white. For use with cold liquids only. Available with optional insulating neoprene pouch.~~~~Capacity: 750ml~Individual white box~r77_sprint_ss_bottle_silver.jpg~r77_sprint_ss_bottle_black.jpg|r77_sprint_ss_bottle_blue.jpg|r77_sprint_ss_bottle_green_1.jpg|r77_sprint_ss_bottle_red.jpg|r77_sprint_ss_bottle_white.jpg~~~Black|Blue|Silver|Red|Green|White~~~~~~Pad Print~~no~~~~~Pad Print~1 Position~1 Colour~Pad Print~~~~~100~8.04~250~7.05~500~6.77~1000~5.91~2500~5.31~5000~5.15~~0.00~~0.00~Setup Charge~75~110~Repeat Setup Charge~35~~0.49~0.33~0.31~7~24~~~~~
The Premier Collection~S005259~The Premier Collection ~500~~R77~83MR77~Sprint S/S Water Bottle~~Drink Bottles~Drink Bottles / Bottles - Metal~Drink & Water Bottles | Metal Drink Bottles~~no~~Made from tough stainless steel, this BPA free 750ml drink bottle is fitted with a self-sealing drink spout and separate hiking lid with carabiner clip for easy attachment. Available in silver, black, blue, red, green and white. For use with cold liquids only. Available with optional insulating neoprene pouch.~~~~Capacity: 750ml~Individual white box~r77_sprint_ss_bottle_silver.jpg~r77_sprint_ss_bottle_black.jpg|r77_sprint_ss_bottle_blue.jpg|r77_sprint_ss_bottle_green_1.jpg|r77_sprint_ss_bottle_red.jpg|r77_sprint_ss_bottle_white.jpg~~~Black|Blue|Silver|Red|Green|White~~~~~~Screen Print~~no~~~~~Screen Print~1 Position~1 Colour~Screen Print~~Screen print available in black, silver or white~~~100~8.58~250~7.85~500~7.58~1000~6.65~2500~6.00~5000~5.85~~0.00~~0.00~Setup Charge~90~110~Repeat Setup Charge~50~~0.49~0.33~0.31~7~24~~~~~
The Premier Collection~S005259~The Premier Collection ~502~~R60~83MR60~Triathlon Aluminium Water Bottle~~Drink Bottles~Drink Bottles / Bottles - Metal~Drink & Water Bottles | Metal Drink Bottles~~no~~Solid yet lightweight aluminium sports bottle. Supplied with self-sealing drinking spout and separate hiking lid with carabiner clip for easy attachment to your belt or backpack. For use with cold liquid only. Available with optional insulated pouch. Supplied pad printed or screen printed (optional).~~~~Capacity: 750ml~Individual Box~r60_triathlon_bottle_silver_1.jpg~r60_triathlon_bottle_blue.jpg|r60_triathlon_bottle_red.jpg|r60_triathlon_bottle_demo.jpg~~~Blue|Silver|Red~~~~~~Pad Print~~no~~~~~Pad Print~1 Position~1 Colour~Pad Print~~~~~100~7.09~250~6.40~500~5.94~1000~5.17~2500~4.65~5000~4.51~~0.00~~0.00~Setup Charge~75~110~Repeat Setup Charge~35~~0.64~0.48~0.3~11~48~~~~~
The Premier Collection~S005259~The Premier Collection ~503~~R60~83MR60~Triathlon Aluminium Water Bottle~~Drink Bottles~Drink Bottles / Bottles - Metal~Drink & Water Bottles | Metal Drink Bottles~~no~~Solid yet lightweight aluminium sports bottle. Supplied with self-sealing drinking spout and separate hiking lid with carabiner clip for easy attachment to your belt or backpack. For use with cold liquid only. Available with optional insulated pouch. Supplied pad printed or screen printed (optional).~~~~Capacity: 750ml~Individual Box~r60_triathlon_bottle_silver_1.jpg~r60_triathlon_bottle_blue.jpg|r60_triathlon_bottle_red.jpg|r60_triathlon_bottle_demo.jpg~~~Blue|Silver|Red~~~~~~Screen Print~~no~~~~~Screen Print~1 Position~1 Colour~Screen Print~~Screen print available in black, silver or white~~~100~7.96~250~7.00~500~6.74~1000~5.92~2500~5.35~5000~5.21~~0.00~~0.00~Setup Charge~90~110~Repeat Setup Charge~50~~0.64~0.48~0.3~11~48~~~~~
