member_supplier_name~membership_number~catalogue_name~brand_name ~label_name ~appa_product_code~product_code~product_name~product_code_group~categorisation~category_ /_sub category~additional_keywords~product_tags~discontinued_stock~product_description~description_additional~product_features~product_materials~product_item_size~product_packaging_inner~product_image_file_name~alternate_views_image_file_names~group_image_file_name~colours_available_appa~colours_available_supplier~colour_image_file_names~colour_product_codes~product_sizes~size_images~size_product_code~decoration_options_available~decoration_areas~indent_only~branded~custom_field_1~custom_field_2~custom_field_3~price_decoration_description~price_by_size~price_by_colour~decoration_type~price_product_code~price_notes~MOQ~IOQ~qty_1~price_1~qty_2~price_2~qty_3~price_3~qty_4~price_4~qty_5~price_5~qty_6~price_6~qty_7~price_7~qty_8~price_8~additional_charges_name1~additional_charge_value1~additional_charges_notes1~additional_charges_name2~additional_charge_value2~additional_charges_notes2~carton_height~carton_width~carton_depth~carton_weight~carton_qty~carton_cubic~carton_notes~freight_description~product_URL
The Premier Collection~S005259~The Premier Collection ~~~~P43~Bravo Pen~~Pen~Pen~~~no~A modern looking pen with Aluminium barrel, textured grip and curved clip. Available in white, black, blue, silver, green or red all with matt chrome trim. Due to limited contrast, we recommend pad printing the silver and white Bravo.~~~~~Bulk Packed~p43_bravo_pen_black.jpg~p43_bravo_pen_blue.jpg|p43_bravo_pen_green.jpg|p43_bravo_pen_red.jpg|p43_bravo_pen_silver_1.jpg|p43_bravo_pen_white.jpg~~~Black|Blue|Silver|Red|Green|White~~~~~~None~~no~~~~~Undecorated~~~None~~~~~250~0.7~500~0.67~1000~0.65~2500~0.63~5000~0.59~~~~~~~~~~~~~0.34~0.28~0.16~10~500~~~~
The Premier Collection~S005259~The Premier Collection ~~~~P43~Bravo Pen~~Pen~Pen~~~no~A modern looking pen with Aluminium barrel, textured grip and curved clip. Available in white, black, blue, silver, green or red all with matt chrome trim. Due to limited contrast, we recommend pad printing the silver and white Bravo.~~~~~Bulk Packed~p43_bravo_pen_black.jpg~p43_bravo_pen_blue.jpg|p43_bravo_pen_green.jpg|p43_bravo_pen_red.jpg|p43_bravo_pen_silver_1.jpg|p43_bravo_pen_white.jpg~~~Black|Blue|Silver|Red|Green|White~~~~~~Laser Engrave~~no~~~~~Laser Engrave~~~Laser Engrave~~~~~250~1~500~0.96~1000~0.94~2500~0.93~5000~0.89~~~~~~~Setup Charge~75~~Repeat Setup Charge~35~~0.34~0.28~0.16~10~500~~~~
The Premier Collection~S005259~The Premier Collection ~~~~P43~Bravo Pen~~Pen~Pen~~~no~A modern looking pen with Aluminium barrel, textured grip and curved clip. Available in white, black, blue, silver, green or red all with matt chrome trim. Due to limited contrast, we recommend pad printing the silver and white Bravo.~~~~~Bulk Packed~p43_bravo_pen_black.jpg~p43_bravo_pen_blue.jpg|p43_bravo_pen_green.jpg|p43_bravo_pen_red.jpg|p43_bravo_pen_silver_1.jpg|p43_bravo_pen_white.jpg~~~Black|Blue|Silver|Red|Green|White~~~~~~Print~~no~~~~~Print~~~Print~~~~~250~1~500~0.96~1000~0.94~2500~0.93~5000~0.89~~~~~~~Setup Charge~75~~Repeat Setup Charge~35~~0.34~0.28~0.16~10~500~~~~
The Premier Collection~S005259~The Premier Collection ~~~~P44~Echo Pen~~Pen~Pen~~~no~A quality Aluminium pen featuring a textured grip, integrated sliding clip and chrome push-button. Available in black, gun-metal, blue, red or green all with gloss chrome trim.~~~~~Bulk Packed~p44_echo_pen_gun_1.jpg~p44_echo_pen_red.jpg|p44_echo_pen_green.jpg|p44_echo_pen_blue.jpg|p44_echo_pen_black.jpg~~~Black|Blue|Red|Green|Gun Metal~~~~~~None~~no~~~~~Undecorated~~~None~~~~~250~0.84~500~0.8~1000~0.77~2500~0.75~5000~0.7~~~~~~~~~~~~~0.34~0.28~0.16~9~500~~~~
The Premier Collection~S005259~The Premier Collection ~~~~P44~Echo Pen~~Pen~Pen~~~no~A quality Aluminium pen featuring a textured grip, integrated sliding clip and chrome push-button. Available in black, gun-metal, blue, red or green all with gloss chrome trim.~~~~~Bulk Packed~p44_echo_pen_gun_1.jpg~p44_echo_pen_red.jpg|p44_echo_pen_green.jpg|p44_echo_pen_blue.jpg|p44_echo_pen_black.jpg~~~Black|Blue|Red|Green|Gun Metal~~~~~~Laser Engrave~~no~~~~~Laser Engrave~~~Laser Engrave~~~~~250~1.14~500~1.09~1000~1.08~2500~1.05~5000~1~~~~~~~Setup Charge~75~~Repeat Setup Charge~35~~0.34~0.28~0.16~9~500~~~~
The Premier Collection~S005259~The Premier Collection ~~~~P32~Delta Pen ~~Pen~Pen~~~no~High-tech in appearance with aluminium construction. Available in black, silver or blue, all with silver trim. Features large volume refill.~~~~~Bulk Packed~p32_delta_ pen_blue_1.jpg~p32_delta_ pen_silver.jpg|p32_delta_ pen_black.jpg~~~Black|Blue|Silver~~~~~~None~~no~~~~~Undecorated~~~None~~~~~250~0.99~500~0.93~1000~0.9~2500~0.88~5000~0.82~~~~~~~~~~~~~0.39~0.3~0.13~9~500~~~~
The Premier Collection~S005259~The Premier Collection ~~~~P32~Delta Pen ~~Pen~Pen~~~no~High-tech in appearance with aluminium construction. Available in black, silver or blue, all with silver trim. Features large volume refill.~~~~~Bulk Packed~p32_delta_ pen_blue_1.jpg~p32_delta_ pen_silver.jpg|p32_delta_ pen_black.jpg~~~Black|Blue|Silver~~~~~~Laser Engrave~~no~~~~~Laser Engrave~~~Laser Engrave~~~~~250~1.28~500~1.23~1000~1.2~2500~1.18~5000~1.12~~~~~~~Setup Charge~75~~Repeat Setup Charge~35~~0.39~0.3~0.13~9~500~~~~
The Premier Collection~S005259~The Premier Collection ~~~~P32~Delta Pen ~~Pen~Pen~~~no~High-tech in appearance with aluminium construction. Available in black, silver or blue, all with silver trim. Features large volume refill.~~~~~Bulk Packed~p32_delta_ pen_blue_1.jpg~p32_delta_ pen_silver.jpg|p32_delta_ pen_black.jpg~~~Black|Blue|Silver~~~~~~Print~~no~~~~~Print~~~Print~~~~~250~1.28~500~1.23~1000~1.2~2500~1.18~5000~1.12~~~~~~~Setup Charge~75~~Repeat Setup Charge~35~~0.39~0.3~0.13~9~500~~~~
The Premier Collection~S005259~The Premier Collection ~~~~P40~Alpha Pen~~Pen~Pen~~~no~With an Aluminium barrel and diamond patterned grip, this stylish pen is in a class of its own. Available in black, gun-metal, blue or red all with gloss chrome trim.~~~~~Bulk Packed~p40_alpha_ pen_ gunmetal_1.jpg~p40_alpha_ pen_black.jpg|p40_alpha_ pen_blue.jpg|p40_alpha_ pen_red.jpg~~~Black|Blue|Red|Gun Metal~~~~~~None~~no~~~~~Undecorated~~~None~~~~~250~0.76~500~0.71~1000~0.69~2500~0.67~5000~0.63~~~~~~~~~~~~~0.34~0.28~0.16~10~500~~~~
The Premier Collection~S005259~The Premier Collection ~~~~P40~Alpha Pen~~Pen~Pen~~~no~With an Aluminium barrel and diamond patterned grip, this stylish pen is in a class of its own. Available in black, gun-metal, blue or red all with gloss chrome trim.~~~~~Bulk Packed~p40_alpha_ pen_ gunmetal_1.jpg~p40_alpha_ pen_black.jpg|p40_alpha_ pen_blue.jpg|p40_alpha_ pen_red.jpg~~~Black|Blue|Red|Gun Metal~~~~~~Laser Engrave~~no~~~~~Laser Engrave~~~Laser Engrave~~~~~250~1.06~500~1.02~1000~1~2500~0.98~5000~0.93~~~~~~~Setup Charge~75~~Repeat Setup Charge~35~~0.34~0.28~0.16~10~500~~~~
