member_supplier_name~membership_number~catalogue_name~brand_name~label_name~appa_product_code~product_code~product_name~product_code_group~categorisation~category_ /_sub category~Memento Category~additional_keywords~product_tags~discontinued_stock~product_description~description_additional~product_features~product_materials~product_item_size~product_packaging_inner~product_image_file_name~alternate_views_image_file_names~group_image_file_name~colours_available_appa~colours_available_supplier~colour_image_file_names~colour_product_codes~product_sizes~size_images~size_product_code~decoration_options_available~decoration_areas~indent_only~branded~custom_field_1~custom_field_2~custom_field_3~price_decoration_description~decoration position ~decoration color~decoration_type~price_product_code~price_notes~MOQ~IOQ~qty_1~sell_1~qty_2~sell_2~qty_3~sell_3~qty_4~sell_4~qty_5~sell_5~qty_6~sell_6~qty_7~sell_7~qty_8~sell_8~additional_charges_name1~additional_charge_value1~Set-up Charge~additional_charges_notes1~additional_charges_name2~additional_charge_value2~additional_charges_notes2~carton_height~carton_width~carton_depth~carton_weight~carton_qty~carton_cubic~carton_notes~freight_description~product_URL
~~~~~1277~103M111551~Small Fantastic Frog~~World Source~World Source/Novelty~Games & Toys | Plush~~~No~15cm Fantastic Frog plush toy with the choice of 14 tee shirt colours which can be branded. Cute cuddly plush animals are ideal for developing brand recognition and creating goodwill. A production lead time of 10-15 working days applies to this product.~~~~150mm.~Bulk.~111551-0.jpg~~~grey|white|yellow|orange|pink|red|bright green|dark green|lblue|dblue|navy|purple|brown|black~grey|white|yellow|orange|pink|red|bright green|dark green|lblue|dblue|navy|purple|brown|black~111551-1.jpg|111551-1.jpg|111551-2.jpg|111551-3.jpg|111551-4.jpg|111551-5.jpg|111551-6.jpg|111551-7.jpg|111551-8.jpg|111551-9.jpg|111551-10.jpg|111551-11.jpg|111551-12.jpg|111551-13.jpg|111551-14.jpg~~~~~Digital Transfer~Digital Transfer 51mm x 25.5mm.~~~~~~~1 Position~Full Colour~Digital Transfer~~~50~~50~ 16.57 ~100~ 14.97 ~250~13.90~500~ 12.71 ~1000~ 11.72 ~~~~~~~Transfer 1 Colour~0~50~~~~~33~43~64~5.4~75~0.0908~~~http://www.trendscollection.co.nz/item/111551
~~~~~1277~103M111551~Small Fantastic Frog~~World Source~World Source/Novelty~Games & Toys | Plush~~~No~15cm Fantastic Frog plush toy with the choice of 14 tee shirt colours which can be branded. Cute cuddly plush animals are ideal for developing brand recognition and creating goodwill. A production lead time of 10-15 working days applies to this product.~~~~150mm.~Bulk.~111551-0.jpg~~~grey|white|yellow|orange|pink|red|bright green|dark green|lblue|dblue|navy|purple|brown|black~grey|white|yellow|orange|pink|red|bright green|dark green|lblue|dblue|navy|purple|brown|black~111551-1.jpg|111551-1.jpg|111551-2.jpg|111551-3.jpg|111551-4.jpg|111551-5.jpg|111551-6.jpg|111551-7.jpg|111551-8.jpg|111551-9.jpg|111551-10.jpg|111551-11.jpg|111551-12.jpg|111551-13.jpg|111551-14.jpg~~~~~Digital Transfer~Digital Transfer 51mm x 25.5mm.~~~~~~~2 Position~Full Colour~Digital Transfer~~~50~~50~ 16.87 ~100~ 15.87 ~250~14.77~500~ 13.52 ~1000~ 12.47 ~~~~~~~Digital Transfer~0~100~Digital Transfer~0.54~~~33~43~64~5.4~75~0.0908~~~http://www.trendscollection.co.nz/item/111551
~~~~~1278~103M111552~Large Delightful Duck~~World Source~World Source/Novelty~Games & Toys | Plush~~~No~21.5cm Delightful Duck plush toy with the choice of 14 tee shirt colours which can be branded. Cute cuddly plush animals are ideal for developing brand recognition and creating goodwill. A production lead time of 10-15 working days applies to this product.~~~~215mm.~Bulk.~111552-0.jpg~~~grey|white|yellow|orange|pink|red|bright green|dark green|lblue|dblue|navy|purple|brown|black~grey|white|yellow|orange|pink|red|bright green|dark green|lblue|dblue|navy|purple|brown|black~111552-1.jpg|111552-1.jpg|111552-2.jpg|111552-3.jpg|111552-4.jpg|111552-5.jpg|111552-6.jpg|111552-7.jpg|111552-8.jpg|111552-9.jpg|111552-10.jpg|111552-11.jpg|111552-12.jpg|111552-13.jpg|111552-14.jpg~~~~~Digital Transfer~Digital Transfer 76mm x 38mm.~~~~~~~1 Position~Full Colour~Digital Transfer~~~50~~50~ 28.02 ~100~ 26.15 ~250~23.70~500~ 21.85 ~1000~ 21.76 ~~~~~~~Transfer 1 Colour~0~50~~~~~33~43~64~5.9~25~0.0908~~~http://www.trendscollection.co.nz/item/111552
~~~~~1278~103M111552~Large Delightful Duck~~World Source~World Source/Novelty~Games & Toys | Plush~~~No~21.5cm Delightful Duck plush toy with the choice of 14 tee shirt colours which can be branded. Cute cuddly plush animals are ideal for developing brand recognition and creating goodwill. A production lead time of 10-15 working days applies to this product.~~~~215mm.~Bulk.~111552-0.jpg~~~grey|white|yellow|orange|pink|red|bright green|dark green|lblue|dblue|navy|purple|brown|black~grey|white|yellow|orange|pink|red|bright green|dark green|lblue|dblue|navy|purple|brown|black~111552-1.jpg|111552-1.jpg|111552-2.jpg|111552-3.jpg|111552-4.jpg|111552-5.jpg|111552-6.jpg|111552-7.jpg|111552-8.jpg|111552-9.jpg|111552-10.jpg|111552-11.jpg|111552-12.jpg|111552-13.jpg|111552-14.jpg~~~~~Digital Transfer~Digital Transfer 76mm x 38mm.~~~~~~~2 Position~Full Colour~Digital Transfer~~~50~~50~ 28.92 ~100~ 27.02 ~250~24.51~500~ 22.60 ~1000~ 22.51 ~~~~~~~Digital Transfer~0~100~Digital Transfer~0.54~~~33~43~64~5.9~25~0.0908~~~http://www.trendscollection.co.nz/item/111552
~~~~~1279~103M111553~Small Delightful Duck~~World Source~World Source/Novelty~Games & Toys | Plush~~~No~15cm Delightful Duck plush toy with the choice of 14 tee shirt colours which can be branded. Cute cuddly plush animals are ideal for developing brand recognition and creating goodwill. A production lead time of 10-15 working days applies to this product.~~~~150mm.~Bulk.~111553-0.jpg~~~grey|white|yellow|orange|pink|red|bright green|dark green|lblue|dblue|navy|purple|brown|black~grey|white|yellow|orange|pink|red|bright green|dark green|lblue|dblue|navy|purple|brown|black~111553-1.jpg|111553-1.jpg|111553-2.jpg|111553-3.jpg|111553-4.jpg|111553-5.jpg|111553-6.jpg|111553-7.jpg|111553-8.jpg|111553-9.jpg|111553-10.jpg|111553-11.jpg|111553-12.jpg|111553-13.jpg|111553-14.jpg~~~~~Digital Transfer~Digital Transfer 51mm x 25.5mm.~~~~~~~1 Position~Full Colour~Digital Transfer~~~50~~50~ 16.57 ~100~ 14.97 ~250~13.90~500~ 12.71 ~1000~ 11.72 ~~~~~~~Transfer 1 Colour~0~50~~~~~33~43~64~5.4~75~0.0908~~~http://www.trendscollection.co.nz/item/111553
~~~~~1279~103M111553~Small Delightful Duck~~World Source~World Source/Novelty~Games & Toys | Plush~~~No~15cm Delightful Duck plush toy with the choice of 14 tee shirt colours which can be branded. Cute cuddly plush animals are ideal for developing brand recognition and creating goodwill. A production lead time of 10-15 working days applies to this product.~~~~150mm.~Bulk.~111553-0.jpg~~~grey|white|yellow|orange|pink|red|bright green|dark green|lblue|dblue|navy|purple|brown|black~grey|white|yellow|orange|pink|red|bright green|dark green|lblue|dblue|navy|purple|brown|black~111553-1.jpg|111553-1.jpg|111553-2.jpg|111553-3.jpg|111553-4.jpg|111553-5.jpg|111553-6.jpg|111553-7.jpg|111553-8.jpg|111553-9.jpg|111553-10.jpg|111553-11.jpg|111553-12.jpg|111553-13.jpg|111553-14.jpg~~~~~Digital Transfer~Digital Transfer 51mm x 25.5mm.~~~~~~~2 Position~Full Colour~Digital Transfer~~~50~~50~ 16.87 ~100~ 15.87 ~250~14.77~500~ 13.52 ~1000~ 12.47 ~~~~~~~Digital Transfer~0~100~Digital Transfer~0.54~~~33~43~64~5.4~75~0.0908~~~http://www.trendscollection.co.nz/item/111553
~~~~~1280~103M111554~Large Cuddly Cow~~World Source~World Source/Novelty~Games & Toys | Plush~~~No~21.5cm Cuddly Cow plush toy with the choice of 14 tee shirt colours which can be branded. Cute cuddly plush animals are ideal for developing brand recognition and creating goodwill. A production lead time of 10-15 working days applies to this product.~~~~215mm.~Bulk.~111554-0.jpg~~~grey|white|yellow|orange|pink|red|bright green|dark green|lblue|dblue|navy|purple|brown|black~grey|white|yellow|orange|pink|red|bright green|dark green|lblue|dblue|navy|purple|brown|black~111554-1.jpg|111554-1.jpg|111554-2.jpg|111554-3.jpg|111554-4.jpg|111554-5.jpg|111554-6.jpg|111554-7.jpg|111554-8.jpg|111554-9.jpg|111554-10.jpg|111554-11.jpg|111554-12.jpg|111554-13.jpg|111554-14.jpg~~~~~Digital Transfer~Digital Transfer 76mm x 38mm.~~~~~~~1 Position~Full Colour~Digital Transfer~~~50~~50~ 28.02 ~100~ 26.15 ~250~23.70~500~ 21.85 ~1000~ 21.76 ~~~~~~~Transfer 1 Colour~0~50~~~~~33~43~64~5.9~25~0.0908~~~http://www.trendscollection.co.nz/item/111554
~~~~~1280~103M111554~Large Cuddly Cow~~World Source~World Source/Novelty~Games & Toys | Plush~~~No~21.5cm Cuddly Cow plush toy with the choice of 14 tee shirt colours which can be branded. Cute cuddly plush animals are ideal for developing brand recognition and creating goodwill. A production lead time of 10-15 working days applies to this product.~~~~215mm.~Bulk.~111554-0.jpg~~~grey|white|yellow|orange|pink|red|bright green|dark green|lblue|dblue|navy|purple|brown|black~grey|white|yellow|orange|pink|red|bright green|dark green|lblue|dblue|navy|purple|brown|black~111554-1.jpg|111554-1.jpg|111554-2.jpg|111554-3.jpg|111554-4.jpg|111554-5.jpg|111554-6.jpg|111554-7.jpg|111554-8.jpg|111554-9.jpg|111554-10.jpg|111554-11.jpg|111554-12.jpg|111554-13.jpg|111554-14.jpg~~~~~Digital Transfer~Digital Transfer 76mm x 38mm.~~~~~~~2 Position~Full Colour~Digital Transfer~~~50~~50~ 28.92 ~100~ 27.02 ~250~24.51~500~ 22.60 ~1000~ 22.51 ~~~~~~~Digital Transfer~0~100~Digital Transfer~0.54~~~33~43~64~5.9~25~0.0908~~~http://www.trendscollection.co.nz/item/111554
~~~~~1281~103M111555~Small Cuddly Cow~~World Source~World Source/Novelty~Games & Toys | Plush~~~No~15cm Cuddly Cow plush toy with the choice of 14 tee shirt colours which can be branded. Cute cuddly plush animals are ideal for developing brand recognition and creating goodwill. A production lead time of 10-15 working days applies to this product.~~~~150mm.~Bulk.~111555-0.jpg~~~grey|white|yellow|orange|pink|red|bright green|dark green|lblue|dblue|navy|purple|brown|black~grey|white|yellow|orange|pink|red|bright green|dark green|lblue|dblue|navy|purple|brown|black~111555-1.jpg|111555-1.jpg|111555-2.jpg|111555-3.jpg|111555-4.jpg|111555-5.jpg|111555-6.jpg|111555-7.jpg|111555-8.jpg|111555-9.jpg|111555-10.jpg|111555-11.jpg|111555-12.jpg|111555-13.jpg|111555-14.jpg~~~~~Digital Transfer~Digital Transfer 51mm x 25.5mm.~~~~~~~1 Position~Full Colour~Digital Transfer~~~50~~50~ 16.57 ~100~ 14.97 ~250~13.90~500~ 12.71 ~1000~ 11.72 ~~~~~~~Transfer 1 Colour~0~50~~~~~33~43~64~5.4~75~0.0908~~~http://www.trendscollection.co.nz/item/111555
~~~~~1281~103M111555~Small Cuddly Cow~~World Source~World Source/Novelty~Games & Toys | Plush~~~No~15cm Cuddly Cow plush toy with the choice of 14 tee shirt colours which can be branded. Cute cuddly plush animals are ideal for developing brand recognition and creating goodwill. A production lead time of 10-15 working days applies to this product.~~~~150mm.~Bulk.~111555-0.jpg~~~grey|white|yellow|orange|pink|red|bright green|dark green|lblue|dblue|navy|purple|brown|black~grey|white|yellow|orange|pink|red|bright green|dark green|lblue|dblue|navy|purple|brown|black~111555-1.jpg|111555-1.jpg|111555-2.jpg|111555-3.jpg|111555-4.jpg|111555-5.jpg|111555-6.jpg|111555-7.jpg|111555-8.jpg|111555-9.jpg|111555-10.jpg|111555-11.jpg|111555-12.jpg|111555-13.jpg|111555-14.jpg~~~~~Digital Transfer~Digital Transfer 51mm x 25.5mm.~~~~~~~2 Position~Full Colour~Digital Transfer~~~50~~50~ 16.87 ~100~ 15.87 ~250~14.77~500~ 13.52 ~1000~ 12.47 ~~~~~~~Digital Transfer~0~100~Digital Transfer~0.54~~~33~43~64~5.4~75~0.0908~~~http://www.trendscollection.co.nz/item/111555
