member_supplier_name~membership_number~catalogue_name~brand_name~label_name~appa_product_code~product_code~product_name~product_code_group~categorisation~category_ /_sub category~Memento Category~additional_keywords~product_tags~discontinued_stock~product_description~description_additional~product_features~product_materials~product_item_size~product_packaging_inner~product_image_file_name~alternate_views_image_file_names~group_image_file_name~colours_available_appa~colours_available_supplier~colour_image_file_names~colour_product_codes~product_sizes~size_images~size_product_code~decoration_options_available~decoration_areas~indent_only~branded~custom_field_1~custom_field_2~custom_field_3~price_decoration_description~decoration position ~decoration color~decoration_type~price_product_code~price_notes~MOQ~IOQ~qty_1~sell_1~qty_2~sell_2~qty_3~sell_3~qty_4~sell_4~qty_5~sell_5~qty_6~sell_6~qty_7~sell_7~qty_8~sell_8~additional_charges_name1~additional_charge_value1~Set-up Charge~additional_charges_notes1~additional_charges_name2~additional_charge_value2~additional_charges_notes2~carton_height~carton_width~carton_depth~carton_weight~carton_qty~carton_cubic~carton_notes~freight_description~product_URL
Penline Mon Ami (Aust)~S2151~GlobalCatalogue~Parker~2~~69M1950784~Parker Sonnet Ballpoint Pen~~Pens, Metal~~Writing Instruments | Metal Pens~Promotional|Gift|Corporate|Promo|Print|Engrave|Logo|Ballpoint|Pen~~No~Stunning in lacquer black finish with elegant gold trim, the Parker Sonnet Ballpoint Pen offers an elegant twist action, retractable blue ballpoint. Parker pens can be printed or engraved (Champagne finish) on cap or upper barrel providing great options for your promotional logo.~Twist action, retractable ballpoint~Twist action, retractable ballpoint~Metal~~Individual Poly Bag~1950784_hero_highres.jpg~1950784_box_highres.jpg|1950784_highres.jpg~~~Lacquer Black GT~~~~~~Print|Engrave~Pad Print: 40 x 7mm|Engrave: 40 x 7mm~No~Yes~~~~1 colour, 1 position print~1 Position~1 Colour~Pad Print~~~5~~~~~~ 250 ~79.17~ 500 ~79.17~ 1,000 ~73.92~ 2,500 ~73.92~~~~~~Print Setup (per col, per pos)~120~~Repeat Print Setup (per col, per pos)~50~~295~415~378~17~80~0.0460~~~www.globalcatalogue.com.au
Penline Mon Ami (Aust)~S2151~GlobalCatalogue~Parker~3~~69M1950784~Parker Sonnet Ballpoint Pen~~Pens, Metal~~Writing Instruments | Metal Pens~Promotional|Gift|Corporate|Promo|Print|Engrave|Logo|Ballpoint|Pen~~No~Stunning in lacquer black finish with elegant gold trim, the Parker Sonnet Ballpoint Pen offers an elegant twist action, retractable blue ballpoint. Parker pens can be printed or engraved (Champagne finish) on cap or upper barrel providing great options for your promotional logo.~Twist action, retractable ballpoint~Twist action, retractable ballpoint~Metal~~Individual Poly Bag~1950784_hero_highres.jpg~1950784_box_highres.jpg|1950784_highres.jpg~~~Lacquer Black GT~~~~~~Print|Engrave~Pad Print: 40 x 7mm|Engrave: 40 x 7mm~No~Yes~~~~Full colour, 1 position print~1 Position~Full Colour~Digital Print~~~5~~~~~~ 250 ~79.45~ 500 ~79.45~ 1,000 ~74.20~ 2,500 ~74.20~~~~~~Full Colour Print Setup (per pos)~120~~Repeat Full Colour Print Setup (per pos)~50~~295~415~378~17~80~0.0460~~~www.globalcatalogue.com.au
Penline Mon Ami (Aust)~S2151~GlobalCatalogue~Parker~4~~69M1950784~Parker Sonnet Ballpoint Pen~~Pens, Metal~~Writing Instruments | Metal Pens~Promotional|Gift|Corporate|Promo|Print|Engrave|Logo|Ballpoint|Pen~~No~Stunning in lacquer black finish with elegant gold trim, the Parker Sonnet Ballpoint Pen offers an elegant twist action, retractable blue ballpoint. Parker pens can be printed or engraved (Champagne finish) on cap or upper barrel providing great options for your promotional logo.~Twist action, retractable ballpoint~Twist action, retractable ballpoint~Metal~~Individual Poly Bag~1950784_hero_highres.jpg~1950784_box_highres.jpg|1950784_highres.jpg~~~Lacquer Black GT~~~~~~Print|Engrave~Pad Print: 40 x 7mm|Engrave: 40 x 7mm~No~Yes~~~~1 position engrave~1 Position~Tone on Tone~Engraved~~~5~ ~ 50 ~140.75~ 100 ~80.83~ 250 ~80.35~ 500 ~80.21~ 1,000 ~74.75~ 2,500 ~74.75~~~~~~Engrave Setup (per pos)~120~~Repeat Engrave Setup (per pos)~50~~295~415~378~17~80~0.0460~~~www.globalcatalogue.com.au
Penline Mon Ami (Aust)~S2151~GlobalCatalogue~Parker~6~~69M1950876~Parker Sonnet Ballpoint Pen~~Pens, Metal~~Writing Instruments | Metal Pens~Promotional|Gift|Corporate|Promo|Print|Engrave|Logo|Ballpoint|Pen~~No~Stunning in matt black finish with elegant gold trim, the Parker Sonnet Ballpoint Pen offers an elegant twist action, retractable blue ballpoint. Parker pens can be printed or engraved (Champagne finish) on cap or upper barrel providing great options for your promotional logo.~Twist action, retractable ballpoint~Twist action, retractable ballpoint~Metal~~Individual Poly Bag~1950876_hero_highres.jpg~1950876_box_highres.jpg|1950876_highres.jpg~~~Matte Black GT~~~~~~Print|Engrave~Pad Print: 40 x 7mm|Engrave: 40 x 7mm~No~Yes~~~~1 colour, 1 position print~1 Position~1 Colour~Pad Print~~~5~~~~~~ 250 ~72.99~ 500 ~72.99~ 1,000 ~68.17~ 2,500 ~68.17~~~~~~Print Setup (per col, per pos)~120~~Repeat Print Setup (per col, per pos)~50~~295~415~378~17~80~0.0460~~~www.globalcatalogue.com.au
Penline Mon Ami (Aust)~S2151~GlobalCatalogue~Parker~7~~69M1950876~Parker Sonnet Ballpoint Pen~~Pens, Metal~~Writing Instruments | Metal Pens~Promotional|Gift|Corporate|Promo|Print|Engrave|Logo|Ballpoint|Pen~~No~Stunning in matt black finish with elegant gold trim, the Parker Sonnet Ballpoint Pen offers an elegant twist action, retractable blue ballpoint. Parker pens can be printed or engraved (Champagne finish) on cap or upper barrel providing great options for your promotional logo.~Twist action, retractable ballpoint~Twist action, retractable ballpoint~Metal~~Individual Poly Bag~1950876_hero_highres.jpg~1950876_box_highres.jpg|1950876_highres.jpg~~~Matte Black GT~~~~~~Print|Engrave~Pad Print: 40 x 7mm|Engrave: 40 x 7mm~No~Yes~~~~Full colour, 1 position print~1 Position~Full Colour~Digital Print~~~5~~~~~~ 250 ~73.26~ 500 ~73.26~ 1,000 ~68.44~ 2,500 ~68.44~~~~~~Full Colour Print Setup (per pos)~120~~Repeat Full Colour Print Setup (per pos)~50~~295~415~378~17~80~0.0460~~~www.globalcatalogue.com.au
Penline Mon Ami (Aust)~S2151~GlobalCatalogue~Parker~8~~69M1950876~Parker Sonnet Ballpoint Pen~~Pens, Metal~~Writing Instruments | Metal Pens~Promotional|Gift|Corporate|Promo|Print|Engrave|Logo|Ballpoint|Pen~~No~Stunning in matt black finish with elegant gold trim, the Parker Sonnet Ballpoint Pen offers an elegant twist action, retractable blue ballpoint. Parker pens can be printed or engraved (Champagne finish) on cap or upper barrel providing great options for your promotional logo.~Twist action, retractable ballpoint~Twist action, retractable ballpoint~Metal~~Individual Poly Bag~1950876_hero_highres.jpg~1950876_box_highres.jpg|1950876_highres.jpg~~~Matte Black GT~~~~~~Print|Engrave~Pad Print: 40 x 7mm|Engrave: 40 x 7mm~No~Yes~~~~1 position engrave~1 Position~Tone on Tone~Engraved~~~5~~ 50 ~130.05~ 100 ~74.65~ 250 ~74.17~ 500 ~74.03~ 1,000 ~69.00~ 2,500 ~69.00~~~~~~Engrave Setup (per pos)~120~~Repeat Engrave Setup (per pos)~50~~295~415~378~17~80~0.0460~~~www.globalcatalogue.com.au
Penline Mon Ami (Aust)~S2151~GlobalCatalogue~Parker~10~~69M1950881~Parker Sonnet Ballpoint Pen~~Pens, Metal~ ~Writing Instruments | Metal Pens~Promotional|Gift|Corporate|Promo|Print|Engrave|Logo|Ballpoint|Pen~~No~Stunning in matt black finish with elegant chrome trim, the Parker Sonnet Ballpoint Pen offers an elegant twist action, retractable blue ballpoint. Parker pens can be printed or engraved (Champagne finish) on cap or upper barrel providing great options for your promotional logo.~Twist action, retractable ballpoint~Twist action, retractable ballpoint~Metal~~Individual Poly Bag~1950881_hero_highres.jpg~1950881_box_highres.jpg|1950881_highres.jpg~~~Matte Black CT~~~~~~Print|Engrave~Pad Print: 40 x 7mm|Engrave: 40 x 7mm~No~Yes~~~~1 colour, 1 position print~1 Position~1 Colour~Pad Print~~~5~~~~~~ 250 ~72.99~ 500 ~72.99~ 1,000 ~68.17~ 2,500 ~68.17~~~~~~Print Setup (per col, per pos)~120~~Repeat Print Setup (per col, per pos)~50~~295~415~378~17~80~0.0460~~~www.globalcatalogue.com.au
Penline Mon Ami (Aust)~S2151~GlobalCatalogue~Parker~11~~69M1950881~Parker Sonnet Ballpoint Pen~~Pens, Metal~~Writing Instruments | Metal Pens~Promotional|Gift|Corporate|Promo|Print|Engrave|Logo|Ballpoint|Pen~~No~Stunning in matt black finish with elegant chrome trim, the Parker Sonnet Ballpoint Pen offers an elegant twist action, retractable blue ballpoint. Parker pens can be printed or engraved (Champagne finish) on cap or upper barrel providing great options for your promotional logo.~Twist action, retractable ballpoint~Twist action, retractable ballpoint~Metal~~Individual Poly Bag~1950881_hero_highres.jpg~1950881_box_highres.jpg|1950881_highres.jpg~~~Matte Black CT~~~~~~Print|Engrave~Pad Print: 40 x 7mm|Engrave: 40 x 7mm~No~Yes~~~~Full colour, 1 position print~1 Position~Full Colour~Digital Print~~~5~~~~~~ 250 ~73.26~ 500 ~73.26~ 1,000 ~68.44~ 2,500 ~68.44~~~~~~Full Colour Print Setup (per pos)~120~~Repeat Full Colour Print Setup (per pos)~50~~295~415~378~17~80~0.0460~~~www.globalcatalogue.com.au
Penline Mon Ami (Aust)~S2151~GlobalCatalogue~Parker~12~~69M1950881~Parker Sonnet Ballpoint Pen~~Pens, Metal~~Writing Instruments | Metal Pens~Promotional|Gift|Corporate|Promo|Print|Engrave|Logo|Ballpoint|Pen~~No~Stunning in matt black finish with elegant chrome trim, the Parker Sonnet Ballpoint Pen offers an elegant twist action, retractable blue ballpoint. Parker pens can be printed or engraved (Champagne finish) on cap or upper barrel providing great options for your promotional logo.~Twist action, retractable ballpoint~Twist action, retractable ballpoint~Metal~~Individual Poly Bag~1950881_hero_highres.jpg~1950881_box_highres.jpg|1950881_highres.jpg~~~Matte Black CT~~~~~~Print|Engrave~Pad Print: 40 x 7mm|Engrave: 40 x 7mm~No~Yes~~~~1 position engrave~1 Position~Tone on Tone~Engraved~~~5~~ 50 ~130.05~ 100 ~74.65~ 250 ~74.17~ 500 ~74.03~ 1,000 ~69.00~ 2,500 ~69.00~~~~~~Engrave Setup (per pos)~120~~Repeat Engrave Setup (per pos)~50~~295~415~378~17~80~0.0460~~~www.globalcatalogue.com.au
Penline Mon Ami (Aust)~S2151~GlobalCatalogue~Parker~14~~69M1950889~Parker Sonnet Ballpoint Pen~~Pens, Metal~~Writing Instruments | Metal Pens~Promotional|Gift|Corporate|Promo|Print|Engrave|Logo|Ballpoint|Pen~~No~Stunning in blue finish with elegant chrome trim, the Parker Sonnet Ballpoint Pen offers an elegant twist action, retractable blue ballpoint. Parker pens can be printed or engraved on cap or upper barrel providing great options for your promotional logo.~Twist action, retractable ballpoint~Twist action, retractable ballpoint~Metal~~Individual Poly Bag~1950889_hero_highres.jpg~1950889_box_highres.jpg|1950889_highres.jpg~~~Blue CT~~~~~~Print|Engrave~Pad Print: 40 x 7mm|Engrave: 40 x 7mm~No~Yes~~~~1 colour, 1 position print~1 Position~1 Colour~Pad Print~~~5~~~~~~ 250 ~72.99~ 500 ~72.99~ 1,000 ~68.17~ 2,500 ~68.17~~~~~~Print Setup (per col, per pos)~120~~Repeat Print Setup (per col, per pos)~50~~415~378~295~17~80~0.0500~~~www.globalcatalogue.com.au
