member_supplier_name~membership_number~catalogue_name~brand_name~label_name~appa_product_code~product_code~product_name~product_code_group~categorisation~category_ /_sub category~Memento Category~additional_keywords~product_tags~discontinued_stock~product_description~description_additional~product_features~product_materials~product_item_size~product_packaging_inner~product_image_file_name~alternate_views_image_file_names~group_image_file_name~colours_available_appa~colours_available_supplier~colour_image_file_names~colour_product_codes~product_sizes~size_images~size_product_code~decoration_options_available~decoration_areas~indent_only~branded~custom_field_1~custom_field_2~custom_field_3~price_decoration_description~decoration position ~decoration color~decoration_type~price_product_code~price_notes~MOQ~IOQ~qty_1~sell_1~qty_2~sell_2~qty_3~sell_3~qty_4~sell_4~qty_5~sell_5~qty_6~sell_6~qty_7~sell_7~qty_8~sell_8~additional_charges_name1~additional_charge_value1~Set-up Charge~additional_charges_notes1~additional_charges_name2~additional_charge_value2~additional_charges_notes2~carton_height~carton_width~carton_depth~carton_weight~carton_qty~carton_cubic~carton_notes~freight_description~product_URL
336~~Headwear Stock Grace Collection Products Catalogue V11~~~~14MAH024~HBC Sandwich Peak Cap ~~~~Caps & Hats | Caps~~~NO~~~~Heavy Brushed Cotton~~~AH024.jpg~~~~Black-Aqua, Black-Gold, Black-Orange, Black-Red, Black-White, Bottle-Gold, Bottle-White, Navy-Gold, Navy-White, Navy-Red, Red-White, Royal-White~~~~~~~~~~~~~~1 Position~Medium~Embroidery~~~~~25~11.59~50~9.43~100~8.58~250~8.06~~~~~~~~~~~75.00~~~~~~~~~~~~~
337~~Headwear Stock Grace Collection Products Catalogue V12~~~~14MAH026~Sienna~~~~Caps & Hats | Caps~~~NO~~~~Heavy Brushed Cotton/ Mesh Knit~~~AH026.jpg~~~~Navy-White, Navy-Grey, Black-White, Black-Grey~~~~~~~~~~~~~~1 Position~Medium~Embroidery~~~~~25~13.75~50~11.59~100~10.67~250~10.08~~~~~~~~~~~75.00~~~~~~~~~~~~~
338~~Headwear Stock Grace Collection Products Catalogue V13~~~~14MAH028~Langdon Cap ~~~~Caps & Hats | Caps~~~NO~~~~Heavy Brushed Cotton~~~AH028.jpg~~~~Black-White-Red, Black-White-Aussie Gold, Deep Grey-White-Black, Navy-White-Aussie Gold, Navy-White-Red, Navy-White-Sky, Royal-White-Aussie Gold, Black-White-Grey~~~~~~~~~~~~~~1 Position~Medium~Embroidery~~~~~25~12.80~50~10.64~100~9.75~250~9.19~~~~~~~~~~~75.00~~~~~~~~~~~~~
339~~Headwear Stock Grace Collection Products Catalogue V14~~~~14MAH030~HBC Double Piping Cap ~~~~Caps & Hats | Caps~~~NO~~~~Heavy Brushed Cotton~~~AH030.jpg~~~~Bottle-White, Lime-Black, Maroon-White, Navy-White, Navy-Gold~~~~~~~~~~~~~~1 Position~Medium~Embroidery~~~~~25~11.76~50~9.60~100~8.75~250~8.23~~~~~~~~~~~75.00~~~~~~~~~~~~~
340~~Headwear Stock Grace Collection Products Catalogue V15~~~~14MAH038~Lightning Cap ~~~~Caps & Hats | Caps~~~NO~~~~Heavy Brushed Cotton~~~AH038_A.jpg, AH038_B.jpg~~~~Black-Yellow-Red, Black-Royal-White~~~~~~~~~~~~~~1 Position~Medium~Embroidery~~~~~25~15.14~50~12.98~100~12.00~250~11.37~~~~~~~~~~~75.00~~~~~~~~~~~~~
341~~Headwear Stock Grace Collection Products Catalogue V16~~~~14MAH047~Cotton Twill Cap ~~~~Caps & Hats | Caps~~~NO~~~~100% Cotton~~~AH047.jpg~~~~Black, Navy~~~~~~~~~~~~~~1 Position~Medium~Embroidery~~~~~25~10.64~50~8.48~100~7.96~250~7.18~~~~~~~~~~~75.00~~~~~~~~~~~~~
342~~Headwear Stock Grace Collection Products Catalogue V17~~~~14MAH048~Cruz~~~~Caps & Hats | Caps~~~NO~~~~Heavy Brushed Cotton~~~AH048.jpg~~~~Royal-Aussie Gold, Navy-White, Black-Lime, Black-Red~~~~~~~~~~~~~~1 Position~Medium~Embroidery~~~~~25~12.98~50~10.81~100~9.92~250~9.35~~~~~~~~~~~75.00~~~~~~~~~~~~~
343~~Headwear Stock Grace Collection Products Catalogue V18~~~~14MAH063~Global Cap~~~~Caps & Hats | Caps~~~NO~~~~Heavy Brushed Cotton~~~AH063.jpg~~~~Black-White-Charcoal-Silver, Navy-White-Charcoal-Silver~~~~~~~~~~~~~~1 Position~Medium~Embroidery~~~~~25~12.98~50~10.81~100~9.92~250~9.35~~~~~~~~~~~75.00~~~~~~~~~~~~~
344~~Headwear Stock Grace Collection Products Catalogue V19~~~~14MAH069~Camo 6-Panel Cap~~~~Caps & Hats | Caps~~~NO~~~~100% Cotton with Mesh Backing~~~AH069.jpg~~~~Army Green, Desert Brown, Desert Grey~~~~~~~~~~~~~~1 Position~Medium~Embroidery~~~~~25~13.23~50~11.07~100~10.17~250~9.60~~~~~~~~~~~75.00~~~~~~~~~~~~~
345~~Headwear Stock Grace Collection Products Catalogue V20~~~~14MAH070~Wool Blend Cap ~~~~Caps & Hats | Caps~~~NO~~~~Wool/Acrylic Material~~~AH070.jpg~~~~Black, Navy~~~~~~~~~~~~~~1 Position~Medium~Embroidery~~~~~25~13.41~50~11.25~100~10.33~250~9.76~~~~~~~~~~~75.00~~~~~~~~~~~~~
