member_supplier_name~membership_number~catalogue_name~brand_name~label_name~appa_product_code~product_code~product_name~product_code_group~categorisation~category_ /_sub category~Memento Category~additional_keywords~product_tags~discontinued_stock~product_description~description_additional~product_features~product_materials~product_item_size~product_packaging_inner~product_image_file_name~alternate_views_image_file_names~group_image_file_name~colours_available_appa~colours_available_supplier~colour_image_file_names~colour_product_codes~product_sizes~size_images~size_product_code~decoration_options_available~decoration_areas~indent_only~branded~custom_field_1~custom_field_2~custom_field_3~price_decoration_description~decoration position ~decoration color~decoration_type~price_product_code~price_notes~MOQ~IOQ~qty_1~sell_1~qty_2~sell_2~qty_3~sell_3~qty_4~sell_4~qty_5~sell_5~qty_6~sell_6~qty_7~sell_7~qty_8~sell_8~additional_charges_name1~additional_charge_value1~Set-up Charge~additional_charges_notes1~additional_charges_name2~additional_charge_value2~additional_charges_notes2~carton_height~carton_width~carton_depth~carton_weight~carton_qty~carton_cubic~carton_notes~freight_description~product_URL
Logo-Line Australia~S005175~The Collections of Logo-Line~~~Current~46MLL240~Priscilla Pig (Pink) and Patrick Pig(Blue) Coin Bank~~Collectable Coin Banks~Collectable Coin Banks/Animals~Novelty | Coin Bank~~~FALSE~'Flexible PVC with screw off nose cone for coin release.
'~~~PVC~210mmL x 135mmH x 120mmD~~LL240.jpg~LL240_Blue.jpg | LL240_Pink.jpg~~Blue|Pink~Blue | Pink~~~~~~Pad|4CP Digital~Pad Print : Side/s - Circle 48mm Diameter| Top (Behind Coin Slot) - Circle 35mm Diameter; 4CP Digital Direct Print : Side/s - Circle 35mm Diameter, Top (Behind Coin Slot) - Circle 35mm Diameter~FALSE~FALSE~'Gst: 10% Gst Additional. Freight: Additional If Required. Indent: We will not hold indent prices if quantites are to be supplied from stock. Images: Current stocked item style may vary slightly from image shown. If item style is paramount then please request sample of current shipment prior to ordering. All orders subject to Logo-Line''s Terms and Conditions.'~~~Item + 1 Colour Pad Print ( 1 Position)~1 Position~1 Colour~Pad Print~~~~~50~7.96~100~7.54~250~6.92~500~6.84~1000~6.23~~~~~~~New Design~80~50~Over 500 Free.~Repeat Design~40~~43~42~50~8.5~24~0.0903~'Individual polybagged. 
This item previously packed in white tuck box.'~Stock: 3 Working Days from approval of artwork, Indent: 10-12 Weeks Ex Overseas Factory~https://www.logoline.com.au/product.aspx?i=LL240
Logo-Line Australia~S005175~The Collections of Logo-Line~~~Current~46MLL240~Priscilla Pig (Pink) and Patrick Pig(Blue) Coin Bank~~Collectable Coin Banks~Collectable Coin Banks/Animals~Novelty | Coin Bank~~~FALSE~'Flexible PVC with screw off nose cone for coin release.
'~~~PVC~210mmL x 135mmH x 120mmD~~LL240.jpg~LL240_Blue.jpg | LL240_Pink.jpg~~Blue|Pink~Blue | Pink~~~~~~Pad|4CP Digital~Pad Print : Side/s - Circle 48mm Diameter| Top (Behind Coin Slot) - Circle 35mm Diameter; 4CP Digital Direct Print : Side/s - Circle 35mm Diameter, Top (Behind Coin Slot) - Circle 35mm Diameter~FALSE~FALSE~'Gst: 10% Gst Additional. Freight: Additional If Required. Indent: We will not hold indent prices if quantites are to be supplied from stock. Images: Current stocked item style may vary slightly from image shown. If item style is paramount then please request sample of current shipment prior to ordering. All orders subject to Logo-Line''s Terms and Conditions.'~~~Item + 4 Colour Digital Direct Print ( 1 Position)~1 Position~4 Colour~Direct Digital Print~~~~~50~10.99~100~10.18~250~9.74~500~8.96~1000~8.22~~~~~~~New Design~50~50~Over 1,000 Free.~Repeat Design~50~~43~42~50~8.5~24~0.0903~'Individual polybagged. 
This item previously packed in white tuck box.'~Stock: 3 Working Days from approval of artwork, Indent: ~https://www.logoline.com.au/product.aspx?i=LL240
Logo-Line Australia~S005175~The Collections of Logo-Line~~~Current~46MLL3079~Assorted Colour Crazy Bouncing Putty~~Funky Thingz~Funky Thingz/Novelty Items~Novelty | Miscellaneous~~~FALSE~'50 grams of assorted colour putty in opaque 2 piece tub. Comes in an assortment of 5 great fluro colours - pink, yellow, green, blue and orange.  Roll putty into a ball and bounce it! You can mould it, stretch it and snap it. Make it into wild shapes.
'~~~Tub: Polypropylene, Contents: Putty~69mm Diameter x 32mmH~~LL3079.jpg~~~~Yellow | Orange | Pink | Blue | Green~~~~~~4CP Label Standard~4CP Standard Label : Lid - Circle 45mm Diameter~FALSE~FALSE~'Gst: 10% Gst Additional. Freight: Additional If Required. Indent: We will not hold indent prices if quantites are to be supplied from stock. Images: Current stocked item style may vary slightly from image shown. If item style is paramount then please request sample of current shipment prior to ordering. All orders subject to Logo-Line''s Terms and Conditions.'~~~Item + 4 Colour Label Print ( 1 Position)~1 Position~4 Colour~Label Print~~~~~250~3.18~500~2.92~1000~2.76~2500~2.48~5000~2.25~~~~~~~New Design~50~50~~~~~32~34~38~15~200~0.0413~~Stock: 3 Working Days from approval of artwork, Indent: 10-12 Weeks Ex Overseas Factory~https://www.logoline.com.au/product.aspx?i=LL3079
Logo-Line Australia~S005175~The Collections of Logo-Line~~~Current~46MLL3079~Assorted Colour Crazy Bouncing Putty~~Funky Thingz~Funky Thingz/Novelty Items~Novelty | Miscellaneous~~~FALSE~'50 grams of assorted colour putty in opaque 2 piece tub. Comes in an assortment of 5 great fluro colours - pink, yellow, green, blue and orange.  Roll putty into a ball and bounce it! You can mould it, stretch it and snap it. Make it into wild shapes.
'~~~Tub: Polypropylene, Contents: Putty~69mm Diameter x 32mmH~~LL3079.jpg~~~~Yellow | Orange | Pink | Blue | Green~~~~~~4CP Label Standard~4CP Standard Label : Lid - Circle 45mm Diameter~FALSE~FALSE~'Gst: 10% Gst Additional. Freight: Additional If Required. Indent: We will not hold indent prices if quantites are to be supplied from stock. Images: Current stocked item style may vary slightly from image shown. If item style is paramount then please request sample of current shipment prior to ordering. All orders subject to Logo-Line''s Terms and Conditions.'~~~Item + 4 Colour Label Print ( 1 Position)~1 Position~4 Colour~Label Print~~~~~250~3.18~500~2.92~1000~2.76~2500~2.48~5000~2.25~~~~~~~New Design~50~50~~~~~32~34~38~15~200~0.0413~~Stock: 3 Working Days from approval of artwork, Indent: 10-12 Weeks Ex Overseas Factory~https://www.logoline.com.au/product.aspx?i=LL3079
