member_supplier_name~membership_number~catalogue_name~brand_name~label_name~appa_product_code~product_code~product_name~product_code_group~categorisation~category_ /_sub category~Memento Category~additional_keywords~product_tags~discontinued_stock~product_description~description_additional~product_features~product_materials~product_item_size~product_packaging_inner~product_image_file_name~alternate_views_image_file_names~group_image_file_name~colours_available_appa~colours_available_supplier~colour_image_file_names~colour_product_codes~product_sizes~size_images~size_product_code~decoration_options_available~decoration_areas~indent_only~branded~custom_field_1~custom_field_2~custom_field_3~price_decoration_description~decoration position ~decoration color~decoration_type~price_product_code~price_notes~MOQ~IOQ~qty_1~sell_1~qty_2~sell_2~qty_3~sell_3~qty_4~sell_4~qty_5~sell_5~qty_6~sell_6~qty_7~sell_7~qty_8~sell_8~additional_charges_name1~additional_charge_value1~Set-up Charge~additional_charges_notes1~additional_charges_name2~additional_charge_value2~additional_charges_notes2~carton_height~carton_width~carton_depth~carton_weight~carton_qty~carton_cubic~carton_notes~freight_description~product_URL
'~~~PVC cord, ABS connector~500mmL x 14mmH~~LL0112.jpg~~~~~~~~~~~Pad Print (Max 1 colour print) : USB end - 10mmL x 10mmH, 8 Pin end - 13mmL x 8mmH~0~0~'Gst: 10% Gst Additional. Freight: Additional If Required. Indent: We will not hold indent prices if quantites are to be supplied from stock. Images: Current stocked item style may vary slightly from image shown. If item style is paramount then please request sample of current shipment prior to ordering. All orders subject to Logo-Line''s Terms and Conditions.'~~~1 Col 2 Pos Print~2 Position~1 Colour~Pad Print~~~100~~100~2.60~250~2.56~500~2.42~1,000~2.26~~~~~~~~~New Design~160~100~Repeat Design~80~~17~24~63~7.8~500~0.0257~'Undecorated Orders: Each cable wrapped with rubber loop, individual unsealed poly bag, inner cartons 100.
Decorated Orders: Each cable wrapped with rubber loop, bulk, 50 per polybag, inner cartons 100.'~Stock: 3 Working Days from approval of artwork, Indent: 8-10 Weeks Ex Overseas Factory~https://www.logoline.com.au/product.aspx?i=LL0112~
Logo-Line Australia~S005175~The Collections of Logo-Line~~~8~46MLL0115~Dual 50cm Micro USB or 8 Pin Connector Cable~~~~Technology | Cables~~~0~'Dual 50cm micro USB or 8 pin connector cable to charge any phone or device that has a Micro USB or 8 pin input. Packed in clear cello bag with client custom design backing card.
'~~~PVC cord, ABS connector, Cardboard backing card.~Card - 148.5mmL x 105mmH; Cable - 500mmL x 14mmH~~LL0115.jpg~~~~~~~~~~~4CP Digital Card : 148.5mmL x 105mmH; Pad Print Cable (Max 1 colour print) : USB end - 10mmL x 10mmH| 8 Pin end - 13mmL x 8mmH~0~0~'Gst: 10% Gst Additional. Freight: Additional If Required. Indent: We will not hold indent prices if quantites are to be supplied from stock. Images: Current stocked item style may vary slightly from image shown. If item style is paramount then please request sample of current shipment prior to ordering. All orders subject to Logo-Line''s Terms and Conditions.'~~~1 Pos 4CP Digital Direct Card~1 Position~4 Colour~Direct Digital Print~~~100~~100~4.07~250~3.53~500~3.31~1,000~3.15~~~~~~~~~New Design~50~50~Repeat Design~25~~23~17~29~1.75~80~0.0113~Individual sealed polybags~Stock: 5 Working Days from approval of final artwork, Indent: ~https://www.logoline.com.au/product.aspx?i=LL0115~
Logo-Line Australia~S005175~The Collections of Logo-Line~~~9~46MLL0115~Dual 50cm Micro USB or 8 Pin Connector Cable~~~~Technology | Cables~~~0~'Dual 50cm micro USB or 8 pin connector cable to charge any phone or device that has a Micro USB or 8 pin input. Packed in clear cello bag with client custom design backing card.
'~~~PVC cord, ABS connector, Cardboard backing card.~Card - 148.5mmL x 105mmH; Cable - 500mmL x 14mmH~~LL0115.jpg~~~~~~~~~~~4CP Digital Card : 148.5mmL x 105mmH; Pad Print Cable (Max 1 colour print) : USB end - 10mmL x 10mmH| 8 Pin end - 13mmL x 8mmH~0~0~'Gst: 10% Gst Additional. Freight: Additional If Required. Indent: We will not hold indent prices if quantites are to be supplied from stock. Images: Current stocked item style may vary slightly from image shown. If item style is paramount then please request sample of current shipment prior to ordering. All orders subject to Logo-Line''s Terms and Conditions.'~~~2 Pos 4CP Digital Direct Card~2 Position~4 Colour~Direct Digital Print~~~100~~100~4.41~250~3.87~500~3.63~1,000~3.47~~~~~~~~~New Design~100~100~Repeat Design~50~~23~17~29~1.75~80~0.0113~Individual sealed polybags~Stock: 5 Working Days from approval of final artwork, Indent: ~https://www.logoline.com.au/product.aspx?i=LL0115~
Logo-Line Australia~S005175~The Collections of Logo-Line~~~12~46MLL240~Priscilla Pig (Pink) and Patrick Pig (Blue) Coin Bank~~~~Novelty | Coin Bank~~~0~'Flexible PVC with screw off nose cone for coin release.
'~~~PVC~210mmL x 135mmH x 120mmD~~LL240.jpg~LL240_Blue.jpg|LL240_Pink.jpg~~Blue|Pink~Blue|Pink~~~~~~~Pad Print : Side or sides - Circle 48mm Diameter| Top (Behind Coin Slot) - Circle 35mm Diameter; 4CP Digital Direct Print : Side or sides - Circle 35mm Diameter| Top (Behind Coin Slot) - Circle 35mm Diameter~0~0~'Gst: 10% Gst Additional. Freight: Additional If Required. Indent: We will not hold indent prices if quantites are to be supplied from stock. Images: Current stocked item style may vary slightly from image shown. If item style is paramount then please request sample of current shipment prior to ordering. All orders subject to Logo-Line''s Terms and Conditions.'~~~1 Col 1 Pos Print~1 Position~1 Colour~Pad Print~~~50~3,000~50~7.96~100~7.54~250~6.92~500~6.84~1,000~6.23~~~~~~~New Design~80~50~Repeat Design~40~~29~47~52~6~24~0.0709~'Individual polybag. 
This item previously packed in white tuck box.'~Stock: 3 Working Days from approval of artwork, Indent: 10-12 Weeks Ex Overseas Factory~https://www.logoline.com.au/product.aspx?i=LL240~
Logo-Line Australia~S005175~The Collections of Logo-Line~~~13~46MLL240~Priscilla Pig (Pink) and Patrick Pig (Blue) Coin Bank~~~~Novelty | Coin Bank~~~0~'Flexible PVC with screw off nose cone for coin release.
'~~~PVC~210mmL x 135mmH x 120mmD~~LL240.jpg~LL240_Blue.jpg|LL240_Pink.jpg~~Blue|Pink~Blue|Pink~~~~~~~Pad Print : Side or sides - Circle 48mm Diameter| Top (Behind Coin Slot) - Circle 35mm Diameter; 4CP Digital Direct Print : Side or sides - Circle 35mm Diameter| Top (Behind Coin Slot) - Circle 35mm Diameter~0~0~'Gst: 10% Gst Additional. Freight: Additional If Required. Indent: We will not hold indent prices if quantites are to be supplied from stock. Images: Current stocked item style may vary slightly from image shown. If item style is paramount then please request sample of current shipment prior to ordering. All orders subject to Logo-Line''s Terms and Conditions.'~~~1 Col 2 Pos Print~2 Position~1 Colour~Pad Print~~~50~3,000~50~8.39~100~7.98~250~7.32~500~7.24~1,000~6.61~~~~~~~New Design~160~100~Repeat Design~80~~29~47~52~6~24~0.0709~'Individual polybag. 
This item previously packed in white tuck box.'~Stock: 3 Working Days from approval of artwork, Indent: 10-12 Weeks Ex Overseas Factory~https://www.logoline.com.au/product.aspx?i=LL240~
Logo-Line Australia~S005175~The Collections of Logo-Line~~~14~46MLL240~Priscilla Pig (Pink) and Patrick Pig (Blue) Coin Bank~~~~Novelty | Coin Bank~~~0~'Flexible PVC with screw off nose cone for coin release.
'~~~PVC~210mmL x 135mmH x 120mmD~~LL240.jpg~LL240_Blue.jpg|LL240_Pink.jpg~~Blue|Pink~Blue|Pink~~~~~~~Pad Print : Side or sides - Circle 48mm Diameter| Top (Behind Coin Slot) - Circle 35mm Diameter; 4CP Digital Direct Print : Side or sides - Circle 35mm Diameter| Top (Behind Coin Slot) - Circle 35mm Diameter~0~0~'Gst: 10% Gst Additional. Freight: Additional If Required. Indent: We will not hold indent prices if quantites are to be supplied from stock. Images: Current stocked item style may vary slightly from image shown. If item style is paramount then please request sample of current shipment prior to ordering. All orders subject to Logo-Line''s Terms and Conditions.'~~~1 Pos 4CP Digital Direct Print~1 Position~4 Colour~Direct Digital Print~~~50~3,000~50~10.99~100~10.18~250~9.74~500~8.96~1,000~8.22~~~~~~~New Design~50~50~Repeat Design~25~~29~47~52~6~24~0.0709~'Individual polybag. 
This item previously packed in white tuck box.'~Stock: 3 Working Days from approval of artwork, Indent: 10-12 Weeks Ex Overseas Factory~https://www.logoline.com.au/product.aspx?i=LL240~
Logo-Line Australia~S005175~The Collections of Logo-Line~~~15~46MLL240~Priscilla Pig (Pink) and Patrick Pig (Blue) Coin Bank~~~~Novelty | Coin Bank~~~0~'Flexible PVC with screw off nose cone for coin release.
'~~~PVC~210mmL x 135mmH x 120mmD~~LL240.jpg~LL240_Blue.jpg|LL240_Pink.jpg~~Blue|Pink~Blue|Pink~~~~~~~Pad Print : Side or sides - Circle 48mm Diameter| Top (Behind Coin Slot) - Circle 35mm Diameter; 4CP Digital Direct Print : Side or sides - Circle 35mm Diameter| Top (Behind Coin Slot) - Circle 35mm Diameter~0~0~'Gst: 10% Gst Additional. Freight: Additional If Required. Indent: We will not hold indent prices if quantites are to be supplied from stock. Images: Current stocked item style may vary slightly from image shown. If item style is paramount then please request sample of current shipment prior to ordering. All orders subject to Logo-Line''s Terms and Conditions.'~~~2 Pos 4CP Digital Direct Print~2 Position~4 Colour~Direct Digital Print~~~50~3,000~50~14.45~100~13.52~250~12.97~500~11.95~1,000~11~~~~~~~New Design~100~100~Repeat Design~50~~29~47~52~6~24~0.0709~'Individual polybag. 
This item previously packed in white tuck box.'~Stock: 3 Working Days from approval of artwork, Indent: 10-12 Weeks Ex Overseas Factory~https://www.logoline.com.au/product.aspx?i=LL240~
Logo-Line Australia~S005175~The Collections of Logo-Line~~~17~46MLL3079~Assorted Colour Crazy Bouncing Putty~~~~Novelty | Miscellaneous~~~0~'50 grams of assorted colour putty in opaque 2 piece tub. Comes in an assortment of 5 great fluro colours - pink, yellow, green, blue and orange.  Roll putty into a ball and bounce it! You can mould it, stretch it and snap it. Make it into wild shapes.
'~~~Tub: Polypropylene, Contents: Putty~69mm Diameter x 32mmH~~LL3079.jpg~~~~~~~~~~~4CP Standard Label : Lid - Circle 45mm Diameter~0~0~'Gst: 10% Gst Additional. Freight: Additional If Required. Indent: We will not hold indent prices if quantites are to be supplied from stock. Images: Current stocked item style may vary slightly from image shown. If item style is paramount then please request sample of current shipment prior to ordering. All orders subject to Logo-Line''s Terms and Conditions.'~~~1 Pos 4CP Standard Label~1 Position~4 Colour~Label Print~~~250~10,000~250~3.18~500~2.92~1,000~2.76~2,500~2.48~5,000~2.25~~~~~~~New Design~50~50~Repeat Design~25~~32~34~38~12.8~200~0.0413~50 per Inner~Stock: 3 Working Days from approval of artwork, Indent: 10-12 Weeks Ex Overseas Factory~https://www.logoline.com.au/product.aspx?i=LL3079~
Logo-Line Australia~S005175~The Collections of Logo-Line~~~19~46MLL4957~LED Press Light~~~~Outdoors | Torch & Flashlights~~~0~'LED slimline flashlight with white light and black nylon wrist cord. Press to turn on and release to turn off. Magnetic to attach to filing cabinets, fridges and most metal surfaces. Includes lithium button cell battery. 


