member_supplier_name~membership_number~catalogue_name~brand_name~label_name~appa_product_code~product_code~product_name~product_code_group~categorisation~category_ /_sub category~Memento Category~additional_keywords~product_tags~discontinued_stock~product_description~description_additional~product_features~product_materials~product_item_size~product_packaging_inner~product_image_file_name~alternate_views_image_file_names~group_image_file_name~colours_available_appa~colours_available_supplier~colour_image_file_names~colour_product_codes~product_sizes~size_images~size_product_code~decoration_options_available~decoration_areas~indent_only~branded~custom_field_1~custom_field_2~custom_field_3~price_decoration_description~decoration position ~decoration color~decoration_type~price_product_code~price_notes~MOQ~IOQ~qty_1~ Sell Price ~qty_2~ sell 2 ~qty_3~sell_3~qty_4~sell_4~qty_5~sell_5~qty_6~sell_6~qty_7~sell_7~qty_8~sell_8~additional_charges_name1~additional_charge_value1~Set-up Charge~additional_charges_notes1~additional_charges_name2~additional_charge_value2~additional_charges_notes2~carton_height~carton_width~carton_depth~carton_weight~carton_qty~carton_cubic~carton_notes~freight_description~product_URL
~~~~~746~103M109431~Mini Personal Mister~~World Source~World Source/Personal~Outdoors | Beach Items~~~No~30 ml mini misting device which utilises the cooling power of evaporation to keep cool when the heat is on. Simply pressurise the container with the pump then push the button to spray a fine mist on face and arms etc. for instant cooling.  A production lead time of 10 - 15 working days applies to this product.~~~~W 38mm x H 152mm. ~Gift Box.~109431-0.jpg~109431-1.jpg|109431-1.jpg|109431-2.jpg|109431-3.jpg|109431-4.jpg|109431-5.jpg|109431-6.jpg~~white|red|green|blue|purple|black~white|red|green|blue|purple|black~109431-1.jpg|109431-1.jpg|109431-2.jpg|109431-3.jpg|109431-4.jpg|109431-5.jpg|109431-6.jpg~~~~~Pad Print~Pad Print 12.5mm x 38mm (one colour).~~~~~~~1 Position~1 Colour~Pad Print~~~100~~100~ 8.43 ~250~ 7.27 ~500~7.59~1000~ 6.47 ~2500~ 5.97 ~~~~~~~Printing 1 Colour~0~50~~~~31~39~41~11.4~100~0.0496~~~http://www.trendscollection.co.nz/item/109431~
~~~~~747~103M109432~Two-Tone Coaster~~World Source~World Source/Coasters~Glass & Drinkware | Coasters~~~No~Luxury two-tone coaster with a soft non-marking skid-resistant felt backing. Available individually or in a set of four, beautifully presented in a velvet drawstring bag. A production lead time of 10-15 working days applies to this product.~~~~Dia 101mm. ~Loose packed. ~109432-0.jpg~109432-1.jpg|109432-1.jpg|109432-2.jpg|109432-3.jpg~~red|green|blue|black~red|green|blue|black~109432-1.jpg|109432-1.jpg|109432-2.jpg|109432-3.jpg~~~~~Screen Print|Direct Digital~Screen Print Dia 76mm.|Direct Digital Dia 76mm. ~~~~~~~1 Position~1 Colour~Screen Print~~~250~~250~ 2.70 ~500~ 2.40 ~1000~2.39~2500~ 2.00 ~5000~ 1.85 ~~~~~~~Printing 1 Colour~0~50~~~~31~39~41~4.1~250~0.0496~~~http://www.trendscollection.co.nz/item/109432~
~~~~~747~103M109432~Two-Tone Coaster~~World Source~World Source/Coasters~Glass & Drinkware | Coasters~~~No~Luxury two-tone coaster with a soft non-marking skid-resistant felt backing. Available individually or in a set of four, beautifully presented in a velvet drawstring bag. A production lead time of 10-15 working days applies to this product.~~~~Dia 101mm. ~Loose packed. ~109432-0.jpg~109432-1.jpg|109432-1.jpg|109432-2.jpg|109432-3.jpg~~red|green|blue|black~red|green|blue|black~109432-1.jpg|109432-1.jpg|109432-2.jpg|109432-3.jpg~~~~~Screen Print|Direct Digital~Screen Print Dia 76mm.|Direct Digital Dia 76mm. ~~~~~~~1 Position~2 Colour~Screen Print~~~250~~250~ 3.25 ~500~ 2.93 ~1000~2.94~2500~ 2.48 ~5000~ 2.29 ~~~~~~~Screen Print~0~100~Screen Print~0.32~~31~39~41~4.1~250~0.0496~~~http://www.trendscollection.co.nz/item/109432~
~~~~~747~103M109432~Two-Tone Coaster~~World Source~World Source/Coasters~Glass & Drinkware | Coasters~~~No~Luxury two-tone coaster with a soft non-marking skid-resistant felt backing. Available individually or in a set of four, beautifully presented in a velvet drawstring bag. A production lead time of 10-15 working days applies to this product.~~~~Dia 101mm. ~Loose packed. ~109432-0.jpg~109432-1.jpg|109432-1.jpg|109432-2.jpg|109432-3.jpg~~red|green|blue|black~red|green|blue|black~109432-1.jpg|109432-1.jpg|109432-2.jpg|109432-3.jpg~~~~~Screen Print|Direct Digital~Screen Print Dia 76mm.|Direct Digital Dia 76mm. ~~~~~~~1 Position~Full Colour~Digital Transfer~~~250~~250~ 3.25 ~500~ 2.93 ~1000~2.94~2500~ 2.48 ~5000~ 2.29 ~~~~~~~Digital Transfer~0~50~Digital Transfer~0.32~~31~39~41~4.1~250~0.0496~~~http://www.trendscollection.co.nz/item/109432~
~~~~~748~103M109433~Bonded Leather Coaster~~World Source~World Source/Coasters~Glass & Drinkware | Coasters~~~No~Bonded leather coaster which is available individually or in a set of four, beautifully presented in a velvet drawstring bag. A production lead time of 10-15 working days applies to this product.~~~~Dia 89mm. ~Loose packed. ~109433-0.jpg~~~black~black~~~~~~Screen Print|Debossing~Screen Print Dia 76mm.|Debossing Dia 76mm. ~~~~~~~1 Position~1 Colour~Screen Print~~~250~~250~ 6.79 ~500~ 6.60 ~1000~6.97~2500~ 5.56 ~5000~ 5.54 ~~~~~~~Printing 1 Colour~0~50~~~~28~34~34~3.2~200~0.0324~~~http://www.trendscollection.co.nz/item/109433~
~~~~~749~103M109434~3 Piece Cutlery Set~~World Source~World Source/Kitchen~Homewares | Utensils~~~No~Reusable three piece food grade plastic cutlery set which includes a knife, fork and spoon all locked together in a protective cover which keeps the utensils clean. Hand washing is recommended. A production lead time of 10-15 working days applies to this product.~~~~H 178mm. ~Loose packed. ~109434-0.jpg~109434-1.jpg|109434-1.jpg|109434-2.jpg|109434-3.jpg|109434-4.jpg|109434-5.jpg~~white|red|green|blue~white|red|green|blue~109434-1.jpg|109434-1.jpg|109434-2.jpg|109434-3.jpg|109434-4.jpg|109434-5.jpg~~~~~Pad Print|Pad Print~Pad Print Lid - 19mm x 51mm (two colour max). |Pad Print Handle - 12.5mm x 32mm (two colour max).~~~~~~~1 Position~1 Colour~Pad Print ~~~100~~100~ 3.60 ~250~ 2.98 ~500~2.77~1000~ 2.48 ~2500~ 2.24 ~~~~~~~Printing 1 Colour~0~50~~~~34~44~64~13.6~400~0.0957~~~http://www.trendscollection.co.nz/item/109434~
~~~~~749~103M109434~3 Piece Cutlery Set~~World Source~World Source/Kitchen~Homewares | Utensils~~~No~Reusable three piece food grade plastic cutlery set which includes a knife, fork and spoon all locked together in a protective cover which keeps the utensils clean. Hand washing is recommended. A production lead time of 10-15 working days applies to this product.~~~~H 178mm. ~Loose packed. ~109434-0.jpg~109434-1.jpg|109434-1.jpg|109434-2.jpg|109434-3.jpg|109434-4.jpg|109434-5.jpg~~white|red|green|blue~white|red|green|blue~109434-1.jpg|109434-1.jpg|109434-2.jpg|109434-3.jpg|109434-4.jpg|109434-5.jpg~~~~~Pad Print|Pad Print~Pad Print Lid - 19mm x 51mm (two colour max). |Pad Print Handle - 12.5mm x 32mm (two colour max).~~~~~~~2 Position~1 Colour~Pad Print~~~100~~100~ 4.07 ~250~ 3.44 ~500~3.24~1000~ 2.92 ~2500~ 2.65 ~~~~~~~Pad Print~0~100~Pad Print~0.27~~34~44~64~13.6~400~0.0957~~~http://www.trendscollection.co.nz/item/109434~
~~~~~750~103M109437~Carabiner Utensil Set~~World Source~World Source/Kitchen~Homewares | Utensils~~~No~Reusable plastic cutlery set which consists of a knife fork and spoon in  a convenient carry case with a handy carabiner.  Ideal for tramping and camping and great at food festivals and outdoor events. Hand washing is recommended. A production lead time of 10 - 15 working days applies to this product.~~~~W 146mm x H 44mm. ~Loose packed. ~109437-0.jpg~109437-1.jpg|109437-1.jpg|109437-2.jpg|109437-3.jpg|109437-4.jpg~~white|red|green|blue~white|red|green|blue~109437-1.jpg|109437-1.jpg|109437-2.jpg|109437-3.jpg|109437-4.jpg~~~~~Pad Print~Pad Print 63mm x 25mm (two colour max).~~~~~~~1 Position~1 Colour~Pad Print~~~100~~100~ 5.40 ~200~ 4.70 ~500~4.57~1000~ 3.86 ~2500~ 3.53 ~~~~~~~Printing 1 Colour~0~50~~~~33~43~64~12.2~200~0.0908~~~http://www.trendscollection.co.nz/item/109437~
~~~~~750~103M109437~Carabiner Utensil Set~~World Source~World Source/Kitchen~Homewares | Utensils~~~No~Reusable plastic cutlery set which consists of a knife fork and spoon in  a convenient carry case with a handy carabiner.  Ideal for tramping and camping and great at food festivals and outdoor events. Hand washing is recommended. A production lead time of 10 - 15 working days applies to this product.~~~~W 146mm x H 44mm. ~Loose packed. ~109437-0.jpg~109437-1.jpg|109437-1.jpg|109437-2.jpg|109437-3.jpg|109437-4.jpg~~white|red|green|blue~white|red|green|blue~109437-1.jpg|109437-1.jpg|109437-2.jpg|109437-3.jpg|109437-4.jpg~~~~~Pad Print~Pad Print 63mm x 25mm (two colour max).~~~~~~~2 Position~1 Colour~Pad Print~~~100~~100~ 5.86 ~200~ 5.15 ~500~5.03~1000~ 4.26 ~2500~ 3.90 ~~~~~~~Pad Print~0~100~Pad Print~0.27~~33~43~64~12.2~200~0.0908~~~http://www.trendscollection.co.nz/item/109437~
~~~~~751~103M109438~Bag Clip - 100 mm~~World Source~World Source/Kitchen~Homewares | Kitchenware~~~No~10 cm bag clip for securely reclosing opened bags and preventing spillage. A production lead time of 10-15 working days applies to this product.~~~~W 100mm.~Loose packed. ~109438-0.jpg~109438-1.jpg|109438-1.jpg|109438-2.jpg|109438-3.jpg|109438-4.jpg~~white|red|blue|purple~white|red|blue|purple~109438-1.jpg|109438-1.jpg|109438-2.jpg|109438-3.jpg|109438-4.jpg~~~~~Pad Print~Pad Print 51mm x 12.5mm (two colour max).~~~~~~~1 Position~1 Colour~Pad Print~~~250~~250~ 2.11 ~500~ 1.83 ~1000~1.80~2500~ 1.50 ~5000~ 1.48 ~~~~~~~Printing 1 Colour~0~50~~~~34~44~64~11.8~500~0.0957~~~http://www.trendscollection.co.nz/item/109438~
